,기온(°C),강수량(mm),풍속(m__s),습도(%),증기압(hPa),현지기압(hPa),일조(hr),지면온도(°C),SO2,CO,O3,NO2,PM10,PM25
18686,6.6,0.0,1.1,15.0,1.5,993.7,1.0,9.7,0.003,0.3,0.028,0.02,59.0,26.0
18687,7.4,0.0,1.8,18.0,1.8,993.6,0.3,8.4,0.004,0.3,0.031,0.018,56.0,29.0
18688,7.7,0.0,1.1,19.0,2.0,993.4,0.0,6.7,0.007,0.4,0.026,0.023,47.0,23.0
18689,7.6,0.0,1.3,20.0,2.1,993.5,0.0,5.1,0.007,0.5,0.017,0.033,56.0,26.0
18690,7.1,0.0,1.1,22.0,2.2,993.9,0.0,3.4,0.01,0.8,0.006,0.046,59.0,29.0
18691,6.3,0.0,1.0,26.0,2.5,994.0,0.0,2.3,0.011,0.8,0.003,0.049,63.0,26.0
18692,5.6,0.0,1.1,31.0,2.8,994.2,0.0,1.9,0.011,0.9,0.003,0.048,73.0,37.0
18693,4.8,0.0,0.8,34.0,2.9,994.2,0.0,1.6,0.01,0.9,0.003,0.047,84.0,35.0
18694,4.3,0.0,0.2,35.0,2.9,993.9,0.0,1.2,0.012,1.0,0.003,0.045,91.0,40.0
18695,3.8,0.0,0.0,38.0,3.0,994.0,0.0,1.1,0.01,1.0,0.003,0.044,89.0,43.0
18696,3.5,0.0,0.4,40.0,3.1,993.5,0.0,0.9,0.009,0.8,0.003,0.038,80.0,42.0
18697,2.9,0.0,0.0,45.0,3.4,992.4,0.0,0.8,0.006,0.6,0.003,0.033,76.0,40.0
18698,2.8,0.0,0.3,45.0,3.4,992.2,0.0,0.7,0.009,0.9,0.004,0.034,67.0,44.0
18699,2.6,0.0,0.0,49.0,3.6,992.8,0.0,0.6,0.004,0.6,0.008,0.028,74.0,49.0
18700,0.3,0.0,0.2,92.0,5.8,991.4,0.0,0.2,0.003,0.5,0.004,0.029,49.0,36.0
18701,0.0,0.0,0.4,96.0,5.9,990.3,0.0,0.2,0.002,0.5,0.005,0.023,57.0,38.0
18702,0.0,1.8,0.4,97.0,5.9,989.9,0.0,0.1,0.002,0.4,0.004,0.022,60.0,46.0
18703,0.1,0.0,0.0,97.0,6.0,989.3,0.0,0.1,0.003,0.5,0.004,0.025,56.0,42.0
18704,0.5,0.0,0.1,97.0,6.1,989.0,0.0,0.1,0.003,0.4,0.004,0.027,59.0,48.0
18705,0.9,2.5,0.6,97.0,6.3,988.6,0.0,0.0,0.003,0.5,0.007,0.022,55.0,42.0
18706,1.2,0.0,0.5,97.0,6.4,987.6,0.0,-0.1,0.003,0.5,0.007,0.023,67.0,50.0
18707,1.3,0.0,0.7,97.0,6.5,987.1,0.0,-0.1,0.005,0.8,0.005,0.03,63.0,47.0
18708,1.8,4.0,0.1,97.0,6.7,987.0,0.0,0.0,0.005,0.9,0.004,0.034,72.0,56.0
18709,2.3,0.0,0.5,98.0,7.1,986.5,0.0,0.3,0.005,1.1,0.003,0.036,72.0,66.0
18710,2.2,0.0,0.1,97.0,6.9,986.3,0.0,1.7,0.005,1.0,0.003,0.038,78.0,59.0
18711,2.4,2.5,0.7,97.0,7.0,986.0,0.0,2.8,0.004,0.6,0.004,0.031,74.0,52.0
18712,2.7,0.0,0.6,98.0,7.3,986.2,0.0,3.1,0.003,0.4,0.006,0.03,53.0,43.0
18713,3.2,0.0,1.2,97.0,7.4,986.7,0.0,2.5,0.003,0.4,0.01,0.028,45.0,25.0
18714,3.2,0.0,1.5,93.0,7.1,987.6,0.0,1.9,0.003,0.5,0.001,0.04,39.0,33.0
18715,3.0,0.0,1.3,93.0,7.0,988.8,0.0,1.6,0.003,0.5,0.001,0.042,58.0,47.0
18716,2.7,0.0,1.9,89.0,6.6,989.4,0.0,1.2,0.004,0.5,0.003,0.041,59.0,37.0
18717,2.5,0.0,1.2,85.0,6.2,990.2,0.0,0.7,0.004,0.6,0.004,0.04,53.0,39.0
18718,2.4,0.0,1.7,83.0,6.1,990.8,0.0,0.5,0.005,0.5,0.007,0.034,51.0,42.0
18719,2.2,0.0,0.4,80.0,5.8,990.9,0.0,0.0,0.004,0.5,0.011,0.028,58.0,46.0
18720,1.8,0.0,0.7,82.0,5.7,990.7,0.0,0.0,0.003,0.5,0.012,0.025,72.0,49.0
18721,1.5,0.0,1.0,88.0,6.0,990.5,0.0,0.1,0.004,0.6,0.013,0.025,65.0,54.0
18722,2.0,0.0,1.9,78.0,5.5,991.0,0.0,0.1,0.004,0.4,0.025,0.015,57.0,48.0
18723,2.0,0.0,3.1,72.0,5.1,991.8,0.0,-0.1,0.004,0.4,0.024,0.014,49.0,41.0
18724,1.6,0.0,2.2,77.0,5.3,992.2,0.0,-0.2,0.004,0.5,0.018,0.019,49.0,37.0
18725,1.2,0.0,0.9,82.0,5.5,992.3,0.0,-0.2,0.003,0.5,0.016,0.02,82.0,54.0
18726,1.2,0.0,0.9,80.0,5.4,992.5,0.0,-0.2,0.003,0.4,0.02,0.018,66.0,53.0
18727,1.2,0.0,0.6,79.0,5.3,992.8,0.0,-0.2,0.003,0.4,0.02,0.02,54.0,39.0
18728,1.2,0.0,2.2,79.0,5.3,993.4,0.0,-0.2,0.004,0.4,0.021,0.023,48.0,36.0
18729,0.9,0.0,1.4,87.0,5.7,994.1,0.0,0.4,0.004,0.3,0.03,0.016,0.0,0.0
18730,2.0,0.0,1.7,71.0,5.0,994.3,0.5,2.9,0.003,0.3,0.035,0.013,0.0,0.0
18731,2.2,0.0,3.5,63.0,4.5,994.5,0.1,3.6,0.003,0.4,0.037,0.014,0.0,0.0
18732,2.7,0.0,3.5,57.0,4.2,994.4,0.5,4.7,0.004,0.4,0.034,0.018,0.0,0.0
18733,3.1,0.0,2.5,55.0,4.2,994.4,0.2,4.6,0.004,0.5,0.032,0.022,64.0,54.0
18734,3.5,0.0,2.5,54.0,4.2,994.2,0.1,4.5,0.004,0.5,0.031,0.023,73.0,55.0
18735,3.9,0.0,2.6,54.0,4.4,994.4,0.2,4.4,0.004,0.5,0.026,0.029,76.0,61.0
18736,3.7,0.0,1.5,56.0,4.5,994.7,0.0,3.4,0.004,0.5,0.026,0.029,80.0,64.0
18737,3.6,0.0,1.0,55.0,4.3,994.9,0.0,2.8,0.006,0.6,0.024,0.031,86.0,61.0
18738,3.2,0.0,1.6,58.0,4.5,994.8,0.0,1.6,0.006,0.7,0.015,0.041,82.0,61.0
18739,3.0,0.0,1.0,61.0,4.6,996.2,0.0,0.9,0.006,0.7,0.02,0.033,88.0,65.0
18740,2.7,0.0,0.7,63.0,4.7,996.3,0.0,0.8,0.007,0.9,0.01,0.044,81.0,61.0
18741,2.3,0.0,0.6,68.0,4.9,996.8,0.0,0.4,0.005,0.9,0.006,0.043,79.0,58.0
18742,2.2,0.0,0.4,69.0,4.9,997.0,0.0,0.4,0.006,1.0,0.004,0.042,88.0,68.0
18743,1.8,0.0,0.3,72.0,5.0,997.3,0.0,0.2,0.005,1.0,0.005,0.033,84.0,66.0
18744,0.9,0.0,0.9,78.0,5.1,997.2,0.0,-0.5,0.004,1.0,0.002,0.034,92.0,70.0
18745,0.4,0.0,0.3,82.0,5.2,997.4,0.0,-0.4,0.005,1.1,0.003,0.03,84.0,73.0
18746,-0.7,0.0,0.1,86.0,5.0,997.2,0.0,-0.4,0.003,0.8,0.003,0.024,89.0,71.0
18747,-1.3,0.0,0.0,91.0,5.1,997.0,0.0,-0.7,0.003,0.8,0.003,0.02,90.0,66.0
18748,-1.9,0.0,0.0,92.0,4.9,997.3,0.0,-1.2,0.003,0.9,0.002,0.022,77.0,60.0
18749,-2.6,0.0,0.0,94.0,4.8,997.7,0.0,-2.0,0.003,0.9,0.002,0.02,86.0,72.0
18750,-2.9,0.0,0.0,95.0,4.7,998.0,0.0,-2.7,0.002,0.7,0.002,0.018,88.0,64.0
18751,-3.2,0.0,0.3,95.0,4.6,998.3,0.0,-3.3,0.003,0.8,0.002,0.02,86.0,69.0
18752,-3.3,0.0,0.4,95.0,4.6,998.7,0.0,-2.8,0.003,0.8,0.004,0.023,89.0,69.0
18753,-2.2,0.0,0.0,94.0,4.9,998.7,0.5,-1.3,0.003,0.6,0.008,0.02,100.0,75.0
18754,-0.2,0.0,0.8,83.0,5.0,998.2,1.0,-0.8,0.003,0.6,0.019,0.018,94.0,69.0
18755,1.6,0.0,1.0,68.0,4.7,998.1,1.0,0.9,0.004,0.7,0.022,0.022,106.0,82.0
18756,4.5,0.0,0.9,53.0,4.5,997.8,1.0,8.9,0.0,0.0,0.0,0.0,119.0,85.0
18757,5.9,0.0,0.6,51.0,4.8,996.6,1.0,12.1,0.005,0.6,0.03,0.015,117.0,85.0
18758,7.1,0.0,1.6,49.0,4.9,995.5,1.0,12.7,0.004,0.6,0.038,0.012,111.0,80.0
18759,8.7,0.0,1.5,45.0,5.1,994.8,1.0,12.5,0.003,0.6,0.04,0.013,110.0,81.0
18760,8.3,0.0,1.1,44.0,4.8,994.8,1.0,10.6,0.005,0.7,0.039,0.019,111.0,77.0
18761,7.8,0.0,1.1,45.0,4.8,994.3,1.0,7.5,0.006,0.7,0.036,0.023,116.0,81.0
18762,6.8,0.0,1.2,47.0,4.6,994.6,0.5,4.2,0.005,0.8,0.023,0.036,111.0,79.0
18763,5.6,0.0,1.5,56.0,5.1,995.8,0.0,2.0,0.006,1.0,0.01,0.045,102.0,78.0
18764,4.7,0.0,1.6,57.0,4.9,995.9,0.0,0.7,0.005,0.9,0.01,0.037,127.0,95.0
18765,1.6,0.0,0.2,73.0,5.0,995.6,0.0,0.5,0.006,1.2,0.003,0.045,116.0,82.0
18766,0.7,0.0,0.3,81.0,5.2,995.9,0.0,0.3,0.005,1.1,0.002,0.042,125.0,95.0
18767,0.2,0.0,0.2,83.0,5.2,996.0,0.0,0.0,0.004,1.3,0.002,0.039,119.0,86.0
18768,-0.9,0.0,0.1,88.0,5.0,995.6,0.0,-0.4,0.004,1.1,0.002,0.035,115.0,91.0
18769,-1.4,0.0,0.2,91.0,5.0,995.5,0.0,-1.0,0.003,1.1,0.002,0.03,119.0,96.0
18770,-2.0,0.0,0.1,93.0,4.9,995.3,0.0,-1.6,0.003,1.1,0.003,0.029,125.0,93.0
18771,-2.5,0.0,0.0,94.0,4.8,994.6,0.0,-2.2,0.003,0.9,0.003,0.023,118.0,88.0
18772,-2.9,0.0,0.1,95.0,4.7,994.6,0.0,-2.6,0.003,0.9,0.003,0.02,120.0,94.0
18773,-3.4,0.0,0.0,95.0,4.5,994.3,0.0,-3.1,0.003,0.8,0.003,0.016,120.0,92.0
18774,-3.0,0.0,0.2,96.0,4.7,994.5,0.0,-2.3,0.004,0.9,0.002,0.018,109.0,90.0
18775,-2.9,0.0,0.1,97.0,4.8,994.0,0.0,-2.0,0.004,1.1,0.003,0.021,113.0,93.0
18776,-2.9,0.0,0.4,96.0,4.8,994.3,0.0,-1.7,0.005,1.2,0.004,0.027,121.0,98.0
18777,-2.5,0.0,0.6,97.0,4.9,994.6,0.0,-1.2,0.005,1.2,0.006,0.032,129.0,99.0
18778,-1.8,0.0,0.6,97.0,5.2,994.2,0.0,-1.0,0.004,0.9,0.014,0.025,145.0,114.0
18779,0.7,0.0,0.2,84.0,5.4,993.0,0.3,0.0,0.004,0.7,0.021,0.024,134.0,103.0
18780,4.9,0.0,1.1,61.0,5.3,992.3,0.8,8.0,0.005,0.6,0.035,0.017,147.0,107.0
18781,7.4,0.0,1.1,43.0,4.4,990.9,1.0,12.6,0.004,0.6,0.034,0.02,120.0,78.0
18782,9.6,0.0,1.4,31.0,3.7,989.7,1.0,14.2,0.004,0.5,0.04,0.018,104.0,66.0
18783,11.2,0.0,0.8,25.0,3.3,989.2,1.0,13.8,0.004,0.5,0.044,0.015,97.0,53.0
18784,11.3,0.0,1.0,24.0,3.2,988.8,1.0,11.7,0.004,0.5,0.043,0.017,90.0,52.0
18785,11.0,0.0,0.8,23.0,3.0,988.6,0.3,8.1,0.004,0.6,0.042,0.022,95.0,60.0
18786,9.4,0.0,1.9,33.0,3.9,989.1,0.2,5.0,0.005,0.8,0.014,0.049,104.0,70.0
18787,6.8,0.0,1.3,47.0,4.6,989.9,0.0,2.6,0.007,1.0,0.004,0.052,102.0,73.0
18788,4.6,0.0,0.3,57.0,4.8,990.5,0.0,1.0,0.005,0.7,0.008,0.04,134.0,82.0
18789,3.0,0.0,0.2,65.0,4.9,991.1,0.0,0.8,0.007,1.1,0.003,0.046,100.0,69.0
18790,1.4,0.0,0.6,73.0,4.9,991.6,0.0,0.5,0.007,1.2,0.003,0.045,113.0,76.0
18791,0.9,0.0,0.0,76.0,5.0,992.2,0.0,0.2,0.006,1.2,0.003,0.04,120.0,81.0
18792,0.3,0.0,0.0,82.0,5.1,992.4,0.0,-0.1,0.005,1.0,0.002,0.038,115.0,80.0
18793,-0.5,0.0,0.0,86.0,5.1,992.3,0.0,-0.5,0.004,0.9,0.002,0.032,107.0,77.0
18794,-0.8,0.0,0.2,87.0,5.0,992.4,0.0,-1.0,0.003,0.8,0.003,0.027,109.0,85.0
18795,-1.4,0.0,0.1,89.0,4.9,992.7,0.0,-1.3,0.006,1.3,0.002,0.031,108.0,82.0
18796,-1.9,0.0,0.1,92.0,4.9,993.0,0.0,-1.9,0.004,1.0,0.002,0.026,103.0,79.0
18797,-2.3,0.0,0.1,93.0,4.8,993.4,0.0,-2.4,0.005,1.0,0.002,0.023,102.0,76.0
18798,-3.0,0.0,0.5,94.0,4.6,994.0,0.0,-2.7,0.004,0.9,0.002,0.022,98.0,72.0
18799,-3.3,0.0,0.7,95.0,4.6,994.6,0.0,-2.9,0.004,0.8,0.003,0.023,101.0,73.0
18800,-2.6,0.0,0.3,94.0,4.8,995.3,0.0,-2.2,0.004,0.8,0.004,0.023,102.0,82.0
18801,-0.4,0.0,0.7,87.0,5.2,995.8,1.0,-1.1,0.005,0.9,0.009,0.027,101.0,85.0
18802,3.7,0.0,0.5,71.0,5.7,995.7,1.0,-0.6,0.009,1.0,0.012,0.033,120.0,86.0
18803,10.6,0.0,1.4,44.0,5.6,995.1,1.0,6.9,0.004,0.5,0.032,0.015,129.0,88.0
18804,10.7,0.0,2.8,43.0,5.6,995.0,0.9,11.1,0.004,0.3,0.043,0.007,81.0,50.0
18805,10.4,0.0,4.1,38.0,4.8,994.5,1.0,13.6,0.003,0.2,0.048,0.005,56.0,30.0
18806,10.6,0.0,4.4,37.0,4.7,993.8,1.0,16.9,0.002,0.2,0.05,0.006,44.0,16.0
18807,11.4,0.0,2.7,31.0,4.2,993.5,1.0,16.5,0.002,0.2,0.05,0.005,33.0,15.0
18808,11.2,0.0,1.7,31.0,4.1,993.6,1.0,13.5,0.003,0.2,0.05,0.005,34.0,17.0
18809,10.8,0.0,2.0,31.0,4.0,993.7,1.0,9.7,0.004,0.3,0.045,0.009,24.0,13.0
18810,9.3,0.0,0.7,33.0,3.9,994.2,0.8,4.7,0.01,0.7,0.022,0.033,34.0,13.0
18811,6.3,0.0,1.3,47.0,4.5,994.5,0.0,1.4,0.006,0.6,0.013,0.037,53.0,19.0
18812,5.0,0.0,0.5,52.0,4.5,995.2,0.0,-0.4,0.007,0.8,0.012,0.034,51.0,27.0
18813,3.6,0.0,0.0,58.0,4.6,995.7,0.0,-1.0,0.009,1.0,0.004,0.039,49.0,19.0
18814,1.9,0.0,0.5,67.0,4.7,996.1,0.0,-1.4,0.006,0.8,0.003,0.038,75.0,31.0
18815,1.3,0.0,0.3,72.0,4.8,996.1,0.0,-1.9,0.004,0.6,0.004,0.03,61.0,33.0
18816,0.6,0.0,0.5,75.0,4.8,996.4,0.0,-2.3,0.004,0.6,0.005,0.027,57.0,29.0
18817,-0.5,0.0,0.6,82.0,4.8,996.5,0.0,-2.8,0.004,0.6,0.005,0.026,54.0,28.0
18818,-1.0,0.0,0.0,83.0,4.7,996.2,0.0,-3.3,0.003,0.5,0.01,0.015,47.0,34.0
18819,-1.7,0.0,0.4,87.0,4.7,996.2,0.0,-3.9,0.004,0.7,0.009,0.017,41.0,28.0
18820,-2.7,0.0,0.9,90.0,4.5,996.0,0.0,-4.3,0.004,0.8,0.007,0.018,45.0,31.0
18821,-2.3,0.0,0.5,91.0,4.7,996.3,0.0,-4.5,0.005,0.7,0.006,0.016,44.0,31.0
18822,-3.4,0.0,0.0,93.0,4.4,996.4,0.0,-5.1,0.003,0.5,0.006,0.014,39.0,31.0
18823,-3.6,0.0,0.0,93.0,4.4,996.8,0.0,-5.5,0.003,0.5,0.004,0.016,39.0,32.0
18824,-3.1,0.0,0.0,93.0,4.5,997.0,0.4,-4.0,0.003,0.4,0.009,0.013,42.0,34.0
18825,-0.6,0.0,0.6,83.0,4.9,997.1,1.0,-0.6,0.004,0.5,0.016,0.014,48.0,29.0
18826,3.4,0.0,1.0,64.0,5.0,996.3,1.0,2.9,0.005,0.4,0.021,0.014,57.0,30.0
18827,6.4,0.0,1.1,53.0,5.1,995.4,1.0,12.2,0.005,0.4,0.034,0.012,56.0,32.0
18828,8.9,0.0,1.1,43.0,4.9,994.1,1.0,19.2,0.004,0.4,0.06,0.009,65.0,35.0
18829,11.4,0.0,1.7,32.0,4.3,992.4,1.0,21.0,0.004,0.3,0.066,0.008,69.0,41.0
18830,12.2,0.0,3.9,29.0,4.1,991.4,1.0,19.6,0.004,0.4,0.062,0.013,69.0,35.0
18831,13.0,0.0,2.7,25.0,3.7,990.6,1.0,18.2,0.005,0.3,0.063,0.011,69.0,42.0
18832,12.8,0.0,2.7,22.0,3.2,990.1,1.0,14.5,0.005,0.3,0.063,0.012,64.0,38.0
18833,11.9,0.0,2.9,26.0,3.6,990.5,1.0,9.4,0.004,0.2,0.063,0.013,64.0,41.0
18834,10.9,0.0,2.4,33.0,4.3,990.4,0.7,5.3,0.005,0.3,0.055,0.019,54.0,30.0
18835,9.7,0.0,2.6,37.0,4.4,990.3,0.0,2.9,0.005,0.4,0.043,0.027,59.0,34.0
18836,8.5,0.0,1.9,38.0,4.2,991.3,0.0,1.2,0.008,0.6,0.026,0.037,62.0,40.0
18837,7.3,0.0,1.0,39.0,4.0,991.1,0.0,-0.3,0.008,0.9,0.01,0.048,69.0,45.0
18838,5.4,0.0,1.6,51.0,4.6,992.0,0.0,-1.1,0.006,0.7,0.015,0.038,79.0,40.0
18839,3.5,0.0,0.1,59.0,4.6,991.8,0.0,-1.6,0.006,0.7,0.014,0.034,66.0,44.0
18840,2.1,0.0,0.5,67.0,4.8,991.6,0.0,-1.6,0.007,0.8,0.018,0.029,48.0,28.0
18841,1.9,0.0,0.0,72.0,5.0,991.3,0.0,-1.8,0.007,0.9,0.011,0.033,56.0,32.0
18842,0.8,0.0,0.3,76.0,4.9,991.2,0.0,-1.6,0.005,0.8,0.013,0.026,67.0,41.0
18843,0.2,0.0,0.1,79.0,4.9,991.8,0.0,-1.7,0.006,0.8,0.013,0.023,74.0,48.0
18844,-0.2,0.0,0.5,79.0,4.8,991.7,0.0,-1.8,0.004,0.6,0.011,0.021,61.0,44.0
18845,0.0,0.0,0.1,80.0,4.9,991.2,0.0,-1.6,0.003,0.5,0.013,0.017,61.0,47.0
18846,-0.1,0.0,0.6,81.0,4.9,991.2,0.0,-1.6,0.004,0.5,0.008,0.022,65.0,46.0
18847,-0.1,0.0,0.2,80.0,4.9,991.6,0.0,-1.9,0.005,0.7,0.004,0.032,66.0,44.0
18848,0.0,0.0,0.0,82.0,5.0,992.0,0.0,-1.2,0.005,0.7,0.005,0.035,87.0,59.0
18849,0.8,0.0,0.2,79.0,5.1,992.9,0.0,-0.8,0.005,0.7,0.013,0.034,95.0,59.0
18850,5.7,0.0,1.1,59.0,5.4,992.9,0.9,6.1,0.006,0.5,0.035,0.021,115.0,80.0
18851,6.9,0.0,0.7,43.0,4.3,992.4,1.0,16.3,0.005,0.5,0.039,0.022,120.0,68.0
18852,8.5,0.0,1.3,34.0,3.8,991.4,1.0,20.4,0.005,0.5,0.055,0.013,120.0,68.0
18853,10.0,0.0,1.2,25.0,3.1,990.4,1.0,23.4,0.005,0.5,0.06,0.011,100.0,57.0
18854,11.7,0.0,0.9,25.0,3.4,989.6,1.0,22.9,0.005,0.5,0.061,0.013,104.0,62.0
18855,11.4,0.0,2.9,24.0,3.2,989.2,1.0,19.8,0.004,0.4,0.056,0.016,95.0,57.0
18856,11.4,0.0,2.7,28.0,3.8,989.2,0.9,14.7,0.004,0.4,0.045,0.024,95.0,56.0
18857,10.8,0.0,3.4,28.0,3.6,989.4,1.0,10.7,0.006,0.6,0.027,0.04,105.0,59.0
18858,9.7,0.0,1.8,29.0,3.5,990.1,0.6,5.3,0.007,0.7,0.012,0.054,102.0,51.0
18859,8.3,0.0,1.2,35.0,3.8,990.9,0.0,1.9,0.005,0.6,0.013,0.053,103.0,66.0
18860,6.3,0.0,0.1,43.0,4.1,991.4,0.0,-0.3,0.004,0.6,0.023,0.04,113.0,69.0
18861,4.3,0.0,0.3,50.0,4.2,992.0,0.0,-1.7,0.007,1.0,0.004,0.054,111.0,71.0
18862,2.8,0.0,0.2,58.0,4.3,992.4,0.0,-2.0,0.006,0.9,0.003,0.048,122.0,74.0
18863,1.4,0.0,0.3,66.0,4.5,993.1,0.0,-2.4,0.006,0.9,0.005,0.042,120.0,69.0
18864,0.6,0.0,0.2,71.0,4.5,993.2,0.0,-2.8,0.005,1.0,0.004,0.039,104.0,70.0
18865,-0.1,0.0,0.0,76.0,4.6,993.3,0.0,-3.2,0.004,0.9,0.003,0.041,106.0,72.0
18866,-0.8,0.0,0.5,78.0,4.5,993.8,0.0,-3.6,0.003,0.8,0.003,0.033,112.0,79.0
18867,-1.5,0.0,0.1,81.0,4.4,994.0,0.0,-4.0,0.003,0.7,0.004,0.028,126.0,80.0
18868,-1.7,0.0,0.3,85.0,4.6,994.1,0.0,-4.5,0.002,0.6,0.003,0.025,105.0,76.0
18869,-3.0,0.0,0.0,89.0,4.4,994.2,0.0,-4.7,0.003,0.7,0.002,0.025,102.0,73.0
18870,-3.1,0.0,0.0,90.0,4.4,994.6,0.0,-5.1,0.003,0.8,0.002,0.025,101.0,69.0
18871,-3.5,0.0,0.7,93.0,4.4,995.0,0.0,-5.3,0.004,0.9,0.003,0.027,101.0,70.0
18872,-3.3,0.0,0.3,91.0,4.4,995.5,0.0,-3.7,0.005,0.9,0.004,0.031,106.0,77.0
18873,-0.6,0.0,0.7,83.0,4.9,996.1,1.0,-0.3,0.004,0.8,0.008,0.03,122.0,87.0
18874,4.1,0.0,0.9,64.0,5.2,996.2,1.0,2.3,0.005,0.5,0.02,0.025,132.0,88.0
18875,4.8,0.0,0.7,54.0,4.6,995.8,1.0,14.2,0.004,0.5,0.026,0.026,118.0,68.0
18876,7.6,0.0,0.6,40.0,4.2,995.2,1.0,21.0,0.004,0.4,0.04,0.016,122.0,62.0
18877,8.9,0.0,1.3,29.0,3.3,994.3,1.0,23.6,0.003,0.3,0.046,0.012,101.0,50.0
18878,10.3,0.0,2.1,23.0,2.9,993.6,1.0,21.9,0.004,0.3,0.046,0.013,77.0,29.0
18879,11.1,0.0,1.7,19.0,2.5,992.9,1.0,21.0,0.003,0.2,0.047,0.011,61.0,23.0
18880,11.8,0.0,2.3,21.0,2.9,992.7,1.0,16.6,0.003,0.2,0.046,0.013,48.0,25.0
18881,11.6,0.0,1.4,22.0,3.0,992.1,1.0,11.3,0.005,0.4,0.038,0.02,0.0,21.0
18882,10.2,0.0,1.7,25.0,3.1,992.3,0.3,5.5,0.007,0.6,0.018,0.041,64.0,34.0
18883,8.5,0.0,1.7,32.0,3.6,992.6,0.0,2.5,0.006,0.6,0.007,0.047,69.0,29.0
18884,6.0,0.0,0.1,43.0,4.0,992.9,0.0,1.6,0.007,0.5,0.007,0.041,101.0,42.0
18885,5.2,0.0,0.1,48.0,4.2,993.7,0.0,1.1,0.009,0.8,0.003,0.047,77.0,38.0
18886,4.6,0.0,0.1,51.0,4.3,994.2,0.0,-0.2,0.008,0.8,0.003,0.045,96.0,41.0
18887,5.2,0.0,0.2,55.0,4.9,995.0,0.0,0.6,0.006,0.6,0.006,0.037,96.0,49.0
18888,5.3,0.0,0.4,59.0,5.3,995.0,0.0,1.4,0.005,0.6,0.005,0.035,84.0,47.0
18889,4.6,0.0,0.2,60.0,5.1,995.4,0.0,1.4,0.005,0.6,0.004,0.032,84.0,49.0
18890,4.8,0.0,0.1,61.0,5.3,995.7,0.0,1.3,0.004,0.5,0.008,0.022,82.0,50.0
18891,3.8,0.0,0.0,64.0,5.2,995.3,0.0,1.2,0.004,0.6,0.007,0.023,79.0,47.0
18892,2.9,0.0,1.5,68.0,5.1,994.6,0.0,0.4,0.005,0.5,0.009,0.02,77.0,50.0
18893,3.2,0.0,0.7,68.0,5.2,994.8,0.0,-0.5,0.007,0.8,0.005,0.027,74.0,46.0
18894,2.1,0.0,0.8,72.0,5.1,994.9,0.0,-1.4,0.005,0.6,0.003,0.028,83.0,49.0
18895,1.3,0.0,0.0,76.0,5.1,994.9,0.0,-1.7,0.007,0.8,0.003,0.032,82.0,47.0
18896,1.5,0.0,0.0,78.0,5.3,995.3,0.0,-0.6,0.008,0.8,0.005,0.035,90.0,47.0
18897,4.5,0.0,0.5,68.0,5.7,995.3,0.5,5.8,0.006,0.6,0.009,0.032,105.0,58.0
18898,6.6,0.0,0.7,61.0,6.0,994.6,0.7,9.7,0.006,0.5,0.018,0.031,90.0,44.0
18899,10.5,0.0,1.0,47.0,6.0,993.6,1.0,20.7,0.0,0.0,0.0,0.0,0.0,0.0
18900,12.0,0.0,1.1,41.0,5.8,992.5,1.0,25.4,0.0,0.0,0.0,0.0,0.0,0.0
18901,12.3,0.0,1.7,39.0,5.6,991.3,0.5,19.3,0.003,0.3,0.047,0.009,57.0,24.0
18902,11.1,0.0,0.6,42.0,5.6,990.2,0.0,14.8,0.004,0.3,0.052,0.01,57.0,22.0
18903,11.2,0.0,2.4,41.0,5.5,989.7,0.1,18.2,0.003,0.3,0.048,0.016,61.0,24.0
18904,11.1,0.0,2.2,45.0,5.9,990.4,0.0,13.0,0.003,0.3,0.041,0.02,74.0,32.0
18905,10.0,0.0,2.4,54.0,6.6,990.4,0.0,10.1,0.003,0.4,0.039,0.022,73.0,39.0
18906,9.0,0.0,1.6,60.0,6.9,990.2,0.0,7.0,0.005,0.5,0.03,0.031,73.0,31.0
18907,8.4,0.0,0.4,63.0,6.9,990.0,0.0,5.4,0.005,0.5,0.031,0.028,85.0,43.0
18908,7.9,0.0,0.4,65.0,6.9,990.3,0.0,5.3,0.005,0.5,0.033,0.022,84.0,51.0
18909,7.3,0.0,0.8,68.0,6.9,990.5,0.0,5.2,0.004,0.5,0.03,0.022,77.0,49.0
18910,7.2,0.0,0.9,70.0,7.1,990.1,0.0,5.0,0.006,0.6,0.018,0.03,73.0,41.0
18911,7.2,0.0,1.0,72.0,7.3,990.0,0.0,4.8,0.006,0.8,0.012,0.032,83.0,53.0
18912,6.6,0.0,0.7,74.0,7.2,989.8,0.0,4.0,0.005,0.8,0.008,0.031,96.0,64.0
18913,5.5,0.0,0.8,79.0,7.1,989.8,0.0,2.7,0.006,0.8,0.011,0.023,94.0,66.0
18914,4.9,0.0,0.8,83.0,7.2,989.6,0.0,1.3,0.005,0.8,0.009,0.021,100.0,70.0
18915,3.5,0.0,0.3,89.0,7.0,989.2,0.0,-0.4,0.004,0.7,0.006,0.024,82.0,56.0
18916,2.7,0.0,0.4,92.0,6.8,989.0,0.0,-1.9,0.004,0.7,0.004,0.023,73.0,61.0
18917,1.2,0.0,0.2,95.0,6.3,989.2,0.0,-2.2,0.005,0.9,0.003,0.023,89.0,62.0
18918,0.9,0.0,0.6,97.0,6.3,989.5,0.0,-2.4,0.003,0.6,0.002,0.021,83.0,57.0
