������,�����Ͻ�,���(��C),������(mm),ǳ��(m__s),����(%),�����(hPa),�������(hPa),����(hr),����(10m),����µ�(��C),SO2,CO,O3,NO2,PM10,PM25
0.412110497237569,2020091016,28.2,0.0,1.7,49.0,18.6,1005.3,1.0,1997.0,32.7,0.003,0.4,0.07,0.009,27.0,12.0
0.2951602209944751,2020091017,27.2,0.0,1.2,60.0,21.6,1005.1,1.0,1941.0,29.9,0.004,0.5,0.074,0.011,37.0,10.0
0.0644419889502762,2020091018,26.7,0.0,1.0,65.0,22.7,1005.4,0.9,1906.0,28.3,0.004,0.5,0.066,0.014,33.0,9.0
0.0039779005524861,2020091019,24.6,0.0,0.8,80.0,24.7,1005.4,0.3,1494.0,26.7,0.004,0.5,0.06,0.018,39.0,11.0
0.0,2020091020,22.7,0.0,0.1,90.0,24.7,1005.7,0.0,841.0,25.2,0.003,0.5,0.041,0.022,45.0,11.0
0.0,2020091021,22.3,0.0,0.7,92.0,24.7,1006.3,0.0,845.0,24.1,0.004,0.5,0.017,0.026,49.0,16.0
0.0,2020091022,22.3,0.0,0.0,92.0,24.7,1006.6,0.0,893.0,23.7,0.003,0.5,0.016,0.015,45.0,13.0
0.0,2020091023,21.6,0.0,0.4,93.0,24.0,1007.3,0.0,1050.0,23.3,0.003,0.4,0.018,0.01,33.0,13.0
0.0,2020091024,22.1,0.0,1.2,88.0,23.4,1007.9,0.0,1722.0,23.1,0.003,0.5,0.015,0.011,39.0,16.0
0.0,2020091101,21.2,0.0,0.2,90.0,22.5,1008.4,0.0,1514.0,22.7,0.003,0.4,0.018,0.009,43.0,17.0
0.0,2020091102,20.7,0.0,0.6,93.0,22.7,1008.4,0.0,1115.0,22.5,0.003,0.4,0.016,0.008,31.0,13.0
0.0,2020091103,20.7,0.0,0.6,91.0,22.1,1008.4,0.0,1309.0,22.2,0.003,0.4,0.017,0.006,33.0,12.0
0.0,2020091104,20.3,0.0,0.2,93.0,22.1,1008.4,0.0,1064.0,22.1,0.003,0.4,0.016,0.006,35.0,11.0
0.0,2020091105,20.2,0.0,0.3,93.0,22.0,1008.4,0.0,1054.0,21.8,0.003,0.4,0.016,0.007,31.0,12.0
0.0,2020091106,20.0,0.0,0.2,94.0,21.8,1008.6,0.0,888.0,21.7,0.004,0.4,0.01,0.01,43.0,13.0
0.0,2020091107,19.8,0.0,0.0,95.0,21.8,1009.2,0.0,858.0,21.7,0.003,0.4,0.011,0.01,43.0,16.0
0.0214806629834254,2020091108,20.7,0.0,1.8,89.0,21.7,1008.3,0.0,1175.0,21.7,0.005,0.4,0.008,0.015,45.0,16.0
0.0843314917127071,2020091109,21.0,0.1,1.0,92.0,22.8,1009.6,0.0,845.0,22.2,0.005,0.5,0.01,0.018,63.0,24.0
0.1304751381215469,2020091110,21.6,0.0,1.1,88.0,22.7,1010.2,0.0,1092.0,23.2,0.003,0.4,0.021,0.012,43.0,16.0
0.157524861878453,2020091111,22.0,0.0,0.8,88.0,23.2,1011.0,0.0,1077.0,24.2,0.003,0.5,0.023,0.011,49.0,27.0
0.1980994475138121,2020091112,22.7,0.1,1.7,83.0,22.8,1011.2,0.0,959.0,25.5,0.003,0.5,0.028,0.011,45.0,25.0
0.4447292817679558,2020091113,23.3,0.0,0.9,78.0,22.2,1010.6,0.0,1295.0,25.6,0.003,0.5,0.036,0.01,45.0,26.0
0.3667624309392265,2020091114,25.4,0.0,1.2,71.0,22.9,1010.2,0.1,1641.0,29.0,0.003,0.4,0.048,0.009,45.0,29.0
0.1519558011049724,2020091115,26.3,0.0,1.7,70.0,23.8,1009.1,0.5,1574.0,29.2,0.003,0.4,0.052,0.009,45.0,20.0
0.0851270718232044,2020091116,25.1,0.0,1.2,75.0,23.8,1009.4,0.0,1514.0,26.7,0.003,0.5,0.043,0.011,43.0,20.0
0.0310276243093922,2020091117,24.7,0.0,0.8,77.0,23.8,1009.4,0.0,1211.0,26.1,0.003,0.5,0.039,0.015,47.0,22.0
0.0,2020091118,24.1,0.0,0.9,81.0,24.3,1009.2,0.0,1014.0,25.2,0.003,0.5,0.038,0.018,49.0,23.0
0.0,2020091119,22.5,0.0,0.5,90.0,24.4,1009.8,0.0,585.0,24.2,0.003,0.4,0.042,0.012,29.0,9.0
0.0,2020091120,21.8,0.0,0.8,92.0,24.0,1010.1,0.0,727.0,23.6,0.003,0.4,0.039,0.013,17.0,10.0
0.0,2020091121,21.3,0.1,0.6,93.0,23.5,1010.5,0.0,742.0,23.1,0.003,0.4,0.039,0.009,25.0,9.0
0.0,2020091122,21.2,0.5,0.7,95.0,23.8,1010.6,0.0,458.0,22.7,0.003,0.4,0.039,0.008,23.0,9.0
0.0,2020091123,21.0,0.7,0.5,95.0,23.5,1010.8,0.0,467.0,22.6,0.003,0.4,0.039,0.007,17.0,12.0
0.0,2020091124,20.7,0.9,0.9,95.0,23.1,1010.8,0.0,502.0,22.3,0.003,0.4,0.04,0.007,19.0,11.0
0.0,2020091201,20.6,0.9,1.2,94.0,22.7,1010.4,0.0,986.0,22.1,0.003,0.4,0.043,0.005,17.0,5.0
0.0,2020091202,20.2,1.0,0.1,94.0,22.1,1010.4,0.0,387.0,21.8,0.003,0.4,0.043,0.005,17.0,5.0
0.0,2020091203,19.7,1.4,0.3,95.0,21.7,1010.4,0.0,1161.0,21.7,0.003,0.4,0.043,0.005,17.0,9.0
0.0,2020091204,19.5,0.0,0.6,94.0,21.3,1009.8,0.0,1900.0,21.3,0.003,0.3,0.042,0.004,13.0,7.0
0.0,2020091205,19.5,0.0,1.1,93.0,21.0,1009.4,0.0,1992.0,21.3,0.003,0.3,0.041,0.005,15.0,4.0
0.0,2020091206,19.1,0.0,0.3,94.0,20.8,1009.6,0.0,1594.0,21.2,0.003,0.3,0.039,0.007,7.0,2.0
0.0079558011049723,2020091207,18.8,0.0,1.1,91.0,19.6,1009.3,0.0,2000.0,20.7,0.003,0.3,0.037,0.009,9.0,3.0
0.1233149171270718,2020091208,19.3,0.0,1.6,88.0,19.6,1010.1,0.0,2000.0,20.7,0.003,0.3,0.037,0.009,13.0,4.0
0.2951602209944751,2020091209,20.2,0.0,1.6,84.0,19.9,1010.2,0.5,2000.0,22.3,0.003,0.3,0.039,0.007,15.0,7.0
0.2506077348066298,2020091210,21.3,0.0,2.2,79.0,20.0,1010.3,0.4,2000.0,24.2,0.003,0.3,0.04,0.008,5.0,9.0
0.412110497237569,2020091211,22.0,0.0,1.3,79.0,20.8,1010.2,0.0,2000.0,24.6,0.003,0.3,0.043,0.007,7.0,7.0
0.3436906077348066,2020091212,22.8,0.0,3.3,74.0,20.5,1010.0,0.0,2000.0,26.5,0.003,0.3,0.045,0.007,9.0,7.0
0.4940552486187845,2020091213,23.5,0.0,2.0,72.0,20.8,1009.8,0.0,2000.0,27.3,0.003,0.3,0.046,0.007,11.0,10.0
0.3627845303867403,2020091214,24.3,0.0,2.1,69.0,20.9,1009.4,0.5,2000.0,28.9,0.003,0.3,0.046,0.008,11.0,9.0
0.1591160220994475,2020091215,23.8,0.0,1.8,72.0,21.2,1009.3,0.2,2000.0,27.6,0.003,0.3,0.045,0.008,9.0,3.0
0.1209281767955801,2020091216,23.1,0.0,1.3,75.0,21.2,1009.5,0.0,2000.0,25.7,0.003,0.3,0.043,0.008,9.0,0.0
0.0501215469613259,2020091217,22.7,0.0,1.5,76.0,20.9,1009.7,0.0,2000.0,25.0,0.003,0.3,0.043,0.008,7.0,0.0
0.0087513812154696,2020091218,22.5,0.0,0.7,78.0,21.2,1010.2,0.0,2000.0,24.3,0.003,0.4,0.039,0.01,9.0,0.0
0.0,2020091219,21.7,0.0,1.3,80.0,20.6,1010.5,0.0,2000.0,23.2,0.003,0.4,0.038,0.009,11.0,0.0
0.0,2020091220,21.3,0.0,0.9,82.0,20.6,1011.2,0.0,2000.0,22.7,0.003,0.4,0.037,0.008,17.0,0.0
0.0,2020091221,21.1,0.0,0.8,85.0,21.2,1011.8,0.0,2000.0,22.5,0.003,0.3,0.035,0.008,9.0,2.0
0.0,2020091222,20.7,0.0,1.6,86.0,20.9,1012.0,0.0,2000.0,22.1,0.003,0.3,0.033,0.007,15.0,4.0
0.0,2020091223,20.8,0.0,0.9,83.0,20.2,1012.1,0.0,2000.0,21.9,0.003,0.3,0.033,0.006,15.0,4.0
0.0,2020091224,20.6,0.0,0.3,83.0,20.1,1012.2,0.0,2000.0,21.7,0.003,0.3,0.031,0.007,15.0,3.0
0.0,2020091301,20.6,0.0,0.4,82.0,19.9,1011.8,0.0,2000.0,21.7,0.003,0.3,0.033,0.005,15.0,4.0
0.0,2020091302,19.5,0.0,0.0,91.0,20.5,1011.9,0.0,2000.0,21.3,0.003,0.3,0.029,0.005,17.0,4.0
0.0,2020091303,18.8,0.0,0.0,93.0,20.1,1012.0,0.0,2000.0,20.7,0.003,0.3,0.028,0.005,11.0,2.0
0.0,2020091304,18.5,0.0,0.1,95.0,20.1,1012.0,0.0,1996.0,20.3,0.003,0.3,0.023,0.006,19.0,5.0
0.0,2020091305,18.6,0.0,0.0,94.0,20.1,1011.8,0.0,2000.0,20.6,0.003,0.3,0.018,0.006,19.0,6.0
0.0,2020091306,18.7,0.0,0.0,95.0,20.4,1012.0,0.0,2000.0,20.7,0.003,0.3,0.018,0.006,19.0,3.0
0.0007955801104972,2020091307,19.1,0.0,1.0,94.0,20.8,1012.1,0.0,2000.0,20.7,0.003,0.3,0.015,0.007,19.0,2.0
0.0334143646408839,2020091308,18.8,0.2,0.2,94.0,20.4,1012.5,0.0,721.0,20.7,0.003,0.3,0.019,0.009,19.0,2.0
0.1400220994475138,2020091309,19.1,0.0,0.8,92.0,20.2,1012.9,0.0,2000.0,21.6,0.003,0.3,0.02,0.007,15.0,6.0
0.1782099447513812,2020091310,19.6,0.2,0.8,92.0,20.9,1013.0,0.0,1992.0,23.1,0.003,0.3,0.028,0.006,15.0,10.0
0.2251491712707182,2020091311,20.2,0.0,0.9,84.0,19.9,1013.2,0.0,2000.0,23.7,0.003,0.3,0.034,0.006,13.0,8.0
0.3564198895027624,2020091312,21.3,0.0,0.7,79.0,20.0,1012.9,0.1,2000.0,26.7,0.003,0.3,0.042,0.005,11.0,9.0
0.2919779005524862,2020091313,22.3,0.0,0.6,74.0,19.9,1012.5,0.2,1997.0,27.3,0.003,0.3,0.042,0.007,11.0,12.0
0.3786961325966851,2020091314,21.8,0.0,1.2,75.0,19.5,1012.1,0.0,1859.0,27.6,0.003,0.3,0.043,0.008,11.0,10.0
0.2307182320441989,2020091315,22.9,0.0,0.9,73.0,20.2,1011.6,0.4,2000.0,28.7,0.003,0.3,0.046,0.007,15.0,6.0
0.1607071823204419,2020091316,23.2,0.0,0.9,74.0,21.0,1011.1,0.1,2000.0,28.2,0.003,0.3,0.043,0.008,15.0,3.0
0.0723977900552486,2020091317,23.2,0.0,0.7,74.0,21.0,1011.0,0.2,2000.0,27.3,0.003,0.3,0.039,0.009,19.0,2.0
0.0381878453038674,2020091318,22.1,0.0,1.2,78.0,20.6,1011.1,0.0,2000.0,25.2,0.003,0.3,0.033,0.008,29.0,5.0
0.0031823204419889,2020091319,21.7,0.0,0.5,82.0,21.2,1011.3,0.0,2000.0,24.2,0.006,0.4,0.028,0.014,41.0,11.0
0.0,2020091320,21.0,0.0,0.4,87.0,21.6,1011.5,0.0,2000.0,23.2,0.005,0.4,0.027,0.016,41.0,13.0
0.0,2020091321,20.7,0.0,0.0,90.0,21.8,1012.2,0.0,1974.0,22.7,0.004,0.3,0.03,0.011,31.0,8.0
0.0,2020091322,20.0,0.0,0.3,91.0,21.2,1012.5,0.0,1955.0,22.2,0.003,0.3,0.027,0.011,23.0,6.0
0.0,2020091323,19.2,0.0,0.0,95.0,21.0,1012.5,0.0,1275.0,21.5,0.003,0.3,0.021,0.013,29.0,6.0
0.0,2020091324,19.7,0.0,0.6,93.0,21.3,1012.4,0.0,1649.0,21.7,0.004,0.3,0.023,0.011,29.0,7.0
0.0,2020091401,19.6,0.0,0.3,92.0,20.9,1012.1,0.0,1641.0,21.7,0.004,0.3,0.02,0.011,31.0,10.0
0.0,2020091402,19.6,0.0,0.0,93.0,21.2,1012.2,0.0,1700.0,21.7,0.003,0.3,0.021,0.012,33.0,12.0
0.0,2020091403,19.3,0.0,0.0,94.0,21.0,1012.1,0.0,1489.0,21.3,0.003,0.3,0.019,0.009,25.0,11.0
0.0,2020091404,19.2,0.0,0.0,95.0,21.0,1011.6,0.0,1029.0,21.2,0.003,0.3,0.015,0.008,25.0,9.0
0.0,2020091405,19.3,0.0,0.0,96.0,21.4,1011.5,0.0,993.0,21.2,0.003,0.3,0.011,0.01,29.0,8.0
0.0,2020091406,19.4,0.0,0.3,94.0,21.2,1011.7,0.0,1369.0,21.2,0.003,0.3,0.009,0.009,25.0,7.0
0.0079558011049723,2020091407,19.4,0.0,0.0,93.0,20.9,1011.7,0.0,1478.0,21.2,0.003,0.4,0.006,0.01,25.0,7.0
0.0755801104972375,2020091408,19.3,0.0,0.1,95.0,21.2,1012.1,0.1,1012.0,20.8,0.003,0.4,0.008,0.011,35.0,7.0
0.2116243093922652,2020091409,20.2,0.0,0.5,91.0,21.4,1012.4,0.1,1215.0,22.3,0.003,0.4,0.015,0.013,33.0,11.0
0.3731270718232044,2020091410,21.5,0.0,0.6,85.0,21.7,1012.6,0.4,1714.0,24.6,0.003,0.4,0.019,0.017,41.0,17.0
0.5553149171270718,2020091411,23.0,0.0,1.1,77.0,21.6,1012.5,0.8,1983.0,28.7,0.003,0.4,0.034,0.012,27.0,23.0
0.6006629834254144,2020091412,24.7,0.0,1.6,64.0,19.9,1011.4,1.0,1999.0,33.3,0.003,0.3,0.046,0.008,23.0,15.0
0.4479116022099447,2020091413,25.8,0.0,1.6,62.0,20.5,1010.6,1.0,1988.0,35.1,0.003,0.3,0.046,0.008,23.0,15.0
0.5075801104972376,2020091414,26.9,0.0,1.6,54.0,19.0,1010.2,1.0,2000.0,35.7,0.003,0.3,0.046,0.008,17.0,2.0
0.4192707182320442,2020091415,27.1,0.0,1.5,53.0,18.9,1009.7,1.0,2000.0,33.4,0.003,0.4,0.051,0.011,21.0,0.0
0.2450386740331491,2020091416,25.7,0.0,1.0,64.0,21.0,1009.3,0.5,1994.0,30.1,0.004,0.4,0.053,0.012,21.0,0.0
0.2299226519337016,2020091417,26.1,0.0,1.6,66.0,22.2,1008.9,0.6,1987.0,28.7,0.006,0.6,0.059,0.012,31.0,2.0
0.1026298342541436,2020091418,25.0,0.0,0.4,71.0,22.4,1008.9,0.0,1983.0,26.9,0.006,0.6,0.069,0.016,31.0,6.0
0.0039779005524861,2020091419,24.3,0.0,1.4,75.0,22.7,1009.5,0.3,1997.0,25.8,0.004,0.4,0.058,0.015,25.0,7.0
0.0,2020091420,23.1,0.0,1.7,81.0,22.8,1009.8,0.0,1971.0,24.0,0.004,0.4,0.05,0.015,31.0,10.0
0.0,2020091421,21.3,0.0,0.2,91.0,22.9,1010.4,0.0,1473.0,23.2,0.004,0.5,0.037,0.018,35.0,16.0
0.0,2020091422,20.7,0.0,0.4,93.0,22.7,1010.9,0.0,1073.0,22.5,0.004,0.5,0.032,0.016,39.0,21.0
0.0,2020091423,20.2,0.0,0.0,96.0,22.7,1011.2,0.0,867.0,21.7,0.004,0.5,0.024,0.018,37.0,14.0
0.0,2020091424,19.8,0.0,0.0,96.0,22.1,1011.1,0.0,573.0,21.3,0.004,0.5,0.019,0.016,31.0,14.0
0.0,2020091501,19.8,0.0,0.0,97.0,22.4,1011.1,0.0,617.0,21.3,0.003,0.5,0.013,0.015,35.0,18.0
0.0,2020091502,20.0,0.0,0.0,96.0,22.4,1010.6,0.0,1223.0,21.2,0.003,0.5,0.014,0.011,33.0,12.0
0.0,2020091503,19.3,0.0,0.0,96.0,21.4,1010.5,0.0,685.0,20.8,0.003,0.5,0.015,0.009,33.0,19.0
0.0,2020091504,19.5,0.0,0.4,96.0,21.7,1010.3,0.0,1364.0,20.9,0.003,0.5,0.011,0.007,21.0,11.0
0.0,2020091505,19.2,0.0,0.8,94.0,20.9,1010.3,0.0,1096.0,21.0,0.003,0.5,0.01,0.008,25.0,12.0
0.0,2020091506,18.7,0.0,0.0,96.0,20.6,1010.4,0.0,1114.0,20.7,0.003,0.5,0.007,0.012,33.0,12.0
0.0055690607734806,2020091507,18.3,0.0,0.0,97.0,20.4,1010.6,0.0,1064.0,20.2,0.003,0.5,0.005,0.013,31.0,12.0
0.1097900552486187,2020091508,18.6,0.0,0.0,97.0,20.8,1011.2,0.1,1422.0,20.1,0.003,0.5,0.01,0.01,23.0,12.0
0.2704972375690608,2020091509,21.0,0.0,0.1,88.0,21.8,1010.8,1.0,1857.0,22.4,0.004,0.5,0.013,0.015,37.0,22.0
0.4693922651933702,2020091510,22.6,0.0,1.4,80.0,21.8,1011.3,1.0,1999.0,27.0,0.003,0.4,0.032,0.01,33.0,22.0
0.5775911602209945,2020091511,25.0,0.0,1.1,68.0,21.4,1011.0,1.0,1924.0,30.3,0.004,0.4,0.047,0.012,35.0,28.0
0.6404419889502763,2020091512,26.4,0.0,1.1,64.0,22.0,1010.6,1.0,1828.0,32.8,0.004,0.4,0.064,0.013,29.0,22.0
0.418475138121547,2020091513,27.1,0.0,1.0,56.0,20.0,1009.8,1.0,1903.0,34.5,0.004,0.4,0.066,0.011,33.0,21.0
0.3755138121546961,2020091514,27.1,0.0,1.0,59.0,21.0,1009.3,0.7,1971.0,32.4,0.004,0.4,0.066,0.013,25.0,11.0
0.1360441988950276,2020091515,27.3,0.0,1.4,59.0,21.3,1008.9,0.8,1964.0,30.9,0.005,0.4,0.07,0.013,31.0,12.0
0.3206187845303868,2020091516,28.1,0.0,1.4,57.0,21.6,1008.6,1.0,2000.0,31.8,0.005,0.4,0.075,0.014,33.0,13.0
0.2052596685082872,2020091517,26.6,0.0,1.1,60.0,20.8,1008.6,1.0,2000.0,29.0,0.005,0.4,0.08,0.018,39.0,22.0
0.0668287292817679,2020091518,25.7,0.0,1.5,65.0,21.4,1008.6,1.0,1997.0,27.5,0.009,0.5,0.082,0.02,45.0,18.0
0.0023867403314917,2020091519,24.2,0.0,0.8,73.0,22.0,1008.9,0.2,1997.0,25.6,0.008,0.5,0.06,0.022,49.0,18.0
0.0,2020091520,23.1,0.0,0.8,78.0,22.0,1008.9,0.0,1999.0,24.2,0.004,0.4,0.046,0.017,35.0,22.0
0.0,2020091521,21.9,0.0,0.1,86.0,22.5,1009.2,0.0,1990.0,23.5,0.004,0.4,0.048,0.012,23.0,11.0
0.0,2020091522,21.5,0.0,0.0,88.0,22.5,1009.7,0.0,1988.0,23.2,0.004,0.4,0.037,0.014,25.0,12.0
0.0,2020091523,21.3,0.0,0.0,90.0,22.7,1009.7,0.0,1925.0,22.7,0.004,0.4,0.034,0.013,21.0,9.0
0.0,2020091524,20.7,0.0,0.0,93.0,22.7,1009.6,0.0,1701.0,22.6,0.004,0.4,0.031,0.013,25.0,8.0
0.0,2020091601,20.7,0.0,0.0,93.0,22.7,1009.4,0.0,1805.0,22.2,0.003,0.4,0.03,0.009,25.0,12.0
0.0,2020091602,20.3,0.0,0.0,94.0,22.2,1009.1,0.0,1549.0,22.1,0.003,0.4,0.027,0.007,27.0,11.0
0.0,2020091603,20.2,0.0,0.0,94.0,22.1,1008.6,0.0,1929.0,22.0,0.003,0.4,0.024,0.007,23.0,8.0
0.0,2020091604,20.2,0.0,0.4,94.0,22.1,1008.4,0.0,1786.0,22.0,0.003,0.4,0.027,0.007,21.0,7.0
0.0,2020091605,20.2,0.0,0.0,94.0,22.1,1008.1,0.0,1738.0,21.8,0.003,0.4,0.021,0.007,19.0,9.0
0.0,2020091606,20.1,0.8,0.1,96.0,22.5,1008.0,0.0,449.0,21.7,0.003,0.4,0.017,0.008,25.0,11.0
0.0031823204419889,2020091607,20.0,1.0,1.2,96.0,22.4,1008.0,0.0,1157.0,21.7,0.003,0.4,0.018,0.01,17.0,9.0
0.0381878453038674,2020091608,20.1,0.0,0.5,94.0,22.0,1008.0,0.0,1982.0,21.8,0.003,0.4,0.027,0.012,17.0,9.0
0.107403314917127,2020091609,20.3,0.0,0.3,92.0,21.8,1007.9,0.0,1987.0,22.5,0.003,0.4,0.029,0.012,19.0,9.0
0.124110497237569,2020091610,21.0,0.0,0.7,89.0,22.1,1008.2,0.0,2000.0,23.7,0.003,0.4,0.033,0.011,19.0,9.0
0.1058121546961326,2020091611,21.7,0.0,0.6,88.0,22.8,1007.7,0.0,2000.0,24.7,0.003,0.4,0.037,0.011,15.0,9.0
0.1726408839779005,2020091612,21.4,0.0,1.2,87.0,22.1,1007.8,0.0,1983.0,24.1,0.003,0.4,0.039,0.01,25.0,7.0
0.1169502762430939,2020091613,21.5,0.0,0.9,89.0,22.8,1007.0,0.0,2000.0,25.7,0.004,0.4,0.033,0.015,23.0,9.0
0.1829834254143646,2020091614,22.1,0.0,0.8,87.0,23.1,1006.4,0.0,1950.0,25.7,0.004,0.4,0.037,0.014,23.0,8.0
0.0684198895027624,2020091615,22.7,0.0,1.2,84.0,23.1,1005.7,0.0,2000.0,27.5,0.003,0.4,0.034,0.012,23.0,7.0
0.046939226519337,2020091616,22.8,0.0,0.6,85.0,23.5,1005.7,0.0,1998.0,26.3,0.003,0.4,0.031,0.014,27.0,9.0
0.0994475138121546,2020091617,22.7,0.0,0.9,89.0,24.4,1005.3,0.0,1855.0,25.3,0.003,0.4,0.032,0.015,31.0,10.0
0.0350055248618784,2020091618,22.8,0.0,0.8,86.0,23.8,1005.5,0.1,1988.0,25.5,0.005,0.5,0.02,0.023,37.0,18.0
0.0,2020091619,22.7,0.0,1.0,89.0,24.4,1004.9,0.0,1738.0,24.7,0.005,0.5,0.018,0.025,27.0,9.0
0.0,2020091620,22.1,0.0,0.0,94.0,24.9,1005.6,0.0,1034.0,24.1,0.006,0.5,0.013,0.026,31.0,18.0
0.0,2020091621,21.9,0.0,0.0,94.0,24.6,1006.2,0.0,879.0,23.6,0.004,0.5,0.019,0.019,21.0,10.0
0.0,2020091622,21.8,0.0,0.1,95.0,24.7,1006.9,0.0,898.0,23.2,0.003,0.4,0.019,0.017,21.0,9.0
0.0,2020091623,21.5,0.0,0.1,96.0,24.6,1006.6,0.0,836.0,22.9,0.004,0.4,0.017,0.017,21.0,5.0
0.0,2020091624,21.7,0.0,0.6,95.0,24.6,1006.4,0.0,892.0,22.8,0.004,0.5,0.013,0.014,23.0,7.0
0.0,2020091701,21.0,0.0,0.1,96.0,23.8,1006.4,0.0,549.0,22.3,0.004,0.4,0.013,0.015,19.0,8.0
0.0,2020091702,20.7,0.0,0.1,97.0,23.7,1005.9,0.0,359.0,21.8,0.004,0.4,0.015,0.011,31.0,8.0
0.0,2020091703,21.0,0.0,0.0,97.0,24.0,1006.2,0.0,562.0,22.2,0.004,0.4,0.014,0.011,31.0,8.0
0.0,2020091704,20.8,0.0,0.5,97.0,23.8,1006.3,0.0,402.0,22.1,0.003,0.4,0.013,0.012,25.0,9.0
0.0,2020091705,20.7,0.0,0.0,97.0,23.7,1006.6,0.0,470.0,21.8,0.003,0.4,0.012,0.011,35.0,12.0
0.0,2020091706,20.6,0.0,0.1,98.0,23.7,1006.7,0.0,363.0,21.7,0.003,0.4,0.008,0.012,35.0,13.0
0.0007955801104972,2020091707,20.8,0.0,0.3,98.0,24.0,1006.8,0.0,472.0,22.0,0.003,0.4,0.01,0.01,35.0,13.0
0.0047734806629834,2020091708,21.0,0.0,0.5,97.0,24.0,1007.8,0.0,631.0,22.2,0.003,0.4,0.014,0.01,27.0,9.0
0.027049723756906,2020091709,20.8,0.0,0.5,96.0,23.5,1008.1,0.0,916.0,22.3,0.004,0.5,0.013,0.014,35.0,8.0
0.0986519337016574,2020091710,21.5,0.2,0.5,96.0,24.6,1008.6,0.0,661.0,22.7,0.003,0.5,0.014,0.013,23.0,16.0
0.1336574585635359,2020091711,21.6,0.2,0.3,93.0,24.0,1009.0,0.0,1098.0,23.8,0.004,0.5,0.015,0.013,21.0,15.0
0.2187845303867403,2020091712,22.1,0.5,0.2,91.0,24.1,1008.1,0.0,1181.0,25.3,0.004,0.5,0.021,0.016,31.0,18.0
0.1392265193370165,2020091713,22.9,0.0,0.7,87.0,24.3,1007.7,0.0,1609.0,27.2,0.003,0.5,0.027,0.015,31.0,13.0
0.2084419889502762,2020091714,22.8,0.0,1.1,85.0,23.5,1007.6,0.0,1679.0,26.0,0.003,0.4,0.038,0.012,27.0,11.0
0.1432044198895027,2020091715,23.3,0.0,0.7,72.0,20.5,1006.9,0.1,1984.0,26.8,0.004,0.5,0.033,0.016,33.0,12.0
0.0692154696132596,2020091716,22.6,0.0,1.6,75.0,20.5,1006.7,0.0,1770.0,25.8,0.005,0.6,0.031,0.019,35.0,12.0
0.0588729281767955,2020091717,21.0,0.3,0.6,90.0,22.2,1006.9,0.0,838.0,24.5,0.006,0.5,0.027,0.025,33.0,12.0
0.010342541436464,2020091718,20.5,0.2,0.1,92.0,22.1,1006.8,0.0,1110.0,23.8,0.004,0.5,0.014,0.03,37.0,11.0
0.0,2020091719,20.1,0.3,0.0,94.0,22.0,1007.1,0.0,773.0,23.0,0.003,0.5,0.01,0.029,37.0,10.0
0.0,2020091720,19.5,0.4,0.5,95.0,21.4,1007.1,0.0,402.0,22.3,0.003,0.5,0.009,0.029,33.0,9.0
0.0,2020091721,18.5,0.1,0.0,96.0,20.4,1007.6,0.0,675.0,21.7,0.003,0.5,0.01,0.024,35.0,8.0
0.0,2020091722,18.2,0.2,0.0,97.0,20.2,1008.1,0.0,377.0,21.2,0.003,0.4,0.017,0.017,29.0,9.0
0.0,2020091723,18.3,0.4,0.0,97.0,20.4,1008.1,0.0,310.0,21.1,0.003,0.4,0.022,0.013,25.0,9.0
0.0,2020091724,18.2,0.4,0.0,97.0,20.2,1008.3,0.0,467.0,21.1,0.003,0.4,0.022,0.013,31.0,11.0
0.0,2020091801,18.2,0.5,0.0,97.0,20.2,1008.0,0.0,261.0,20.8,0.003,0.4,0.022,0.013,31.0,12.0
0.0,2020091802,18.2,0.1,0.0,98.0,20.4,1008.2,0.0,289.0,20.7,0.004,0.4,0.019,0.012,27.0,11.0
0.0,2020091803,18.3,0.0,0.3,98.0,20.5,1008.3,0.0,275.0,20.8,0.004,0.5,0.016,0.011,35.0,12.0
0.0,2020091804,18.6,0.1,0.3,97.0,20.8,1008.4,0.0,290.0,20.8,0.003,0.5,0.013,0.008,27.0,12.0
0.0,2020091805,18.5,0.2,0.3,97.0,20.6,1008.1,0.0,298.0,20.7,0.003,0.5,0.016,0.009,29.0,9.0
0.0,2020091806,18.4,0.2,0.1,98.0,20.6,1009.1,0.0,259.0,20.6,0.003,0.5,0.013,0.013,31.0,9.0
0.0031823204419889,2020091807,18.3,0.3,0.8,94.0,19.7,1010.0,0.0,1257.0,20.3,0.004,0.5,0.005,0.018,39.0,11.0
0.0381878453038674,2020091808,17.9,0.1,0.4,94.0,19.2,1010.2,0.0,1813.0,20.2,0.003,0.5,0.006,0.017,35.0,14.0
0.1153591160220994,2020091809,18.2,0.1,0.7,94.0,19.6,1010.4,0.0,1435.0,20.8,0.003,0.4,0.013,0.017,27.0,11.0
0.1264972375690607,2020091810,18.2,0.0,1.6,90.0,18.8,1011.1,0.0,1997.0,22.3,0.003,0.4,0.02,0.013,25.0,7.0
0.2195801104972375,2020091811,18.7,0.0,0.8,89.0,19.1,1012.0,0.0,1974.0,22.6,0.003,0.4,0.024,0.012,29.0,8.0
0.2251491712707182,2020091812,20.2,0.0,0.5,84.0,19.9,1011.5,0.0,1991.0,24.2,0.003,0.4,0.03,0.014,27.0,10.0
