������,�����Ͻ�,���(��C),������(mm),ǳ��(m__s),����(%),�����(hPa),�������(hPa),����(hr),����(10m),����µ�(��C),SO2,CO,O3,NO2,PM10,PM25
0.0,2018101502,8.0,0.0,0.1,95.0,10.2,993.6,0.0,654.0,9.1,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101503,7.7,0.0,0.0,96.0,10.0,993.7,0.0,572.0,8.5,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101504,7.1,0.0,0.0,97.0,9.7,993.6,0.0,411.0,7.9,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101505,6.5,0.0,0.1,98.0,9.5,993.5,0.0,231.0,7.3,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101506,6.8,0.0,0.0,98.0,9.7,993.6,0.0,195.0,7.9,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101507,7.0,0.0,0.3,98.0,9.8,993.9,0.0,108.0,8.8,0.002,0.2,0.05,0.008,26.0,16.0
0.0032631578947368,2018101508,6.5,0.0,0.7,98.0,9.5,994.1,0.0,70.0,9.0,0.002,0.2,0.05,0.008,26.0,16.0
0.0267105263157894,2018101509,6.8,0.0,0.1,98.0,9.7,994.4,0.0,127.0,9.8,0.002,0.2,0.05,0.008,26.0,16.0
0.150328947368421,2018101510,7.4,0.0,0.7,96.0,9.8,994.2,0.0,202.0,12.3,0.002,0.2,0.05,0.008,26.0,16.0
0.3108026315789473,2018101511,9.4,0.0,0.8,85.0,9.9,993.8,0.5,550.0,16.9,0.002,0.2,0.05,0.008,26.0,16.0
0.3549078947368421,2018101512,14.9,0.0,1.3,62.0,10.4,993.0,1.0,761.0,22.9,0.002,0.2,0.05,0.008,26.0,16.0
0.3534342105263158,2018101513,16.0,0.0,1.3,58.0,10.5,992.3,1.0,853.0,27.4,0.002,0.2,0.05,0.008,26.0,16.0
0.2893947368421052,2018101514,17.9,0.0,1.4,56.0,11.4,991.0,1.0,834.0,29.1,0.002,0.2,0.05,0.008,26.0,16.0
0.2388421052631579,2018101515,19.4,0.0,1.3,50.0,11.2,989.7,1.0,1139.0,28.9,0.002,0.2,0.05,0.008,26.0,16.0
0.1383552631578947,2018101516,19.2,0.0,1.7,49.0,10.9,989.3,0.8,1168.0,25.5,0.002,0.2,0.05,0.008,26.0,16.0
0.0619473684210526,2018101517,18.1,0.0,1.2,53.0,10.9,989.3,0.8,1187.0,21.2,0.002,0.2,0.05,0.008,26.0,16.0
0.0054605263157894,2018101518,18.0,0.0,1.3,45.0,9.2,989.5,0.9,1503.0,18.0,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101519,14.7,0.0,2.2,67.0,11.2,989.8,0.3,1250.0,14.9,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101520,12.8,0.0,0.2,78.0,11.5,990.3,0.0,774.0,12.9,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101521,11.3,0.0,0.9,83.0,11.1,990.7,0.0,814.0,11.7,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101522,10.5,0.0,0.2,88.0,11.1,991.0,0.0,529.0,10.8,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101523,9.6,0.0,0.0,93.0,11.1,991.1,0.0,342.0,10.1,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101524,9.1,0.0,0.3,95.0,10.9,991.3,0.0,253.0,9.8,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101601,8.7,0.0,0.3,97.0,10.9,991.2,0.0,216.0,9.1,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101602,8.3,0.0,0.0,98.0,10.6,991.1,0.0,187.0,8.5,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101603,7.4,0.0,0.0,98.0,10.0,991.0,0.0,149.0,8.2,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101604,7.9,0.0,0.0,98.0,10.4,990.3,0.0,121.0,9.5,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101605,7.9,0.0,0.0,98.0,10.4,990.0,0.0,68.0,9.7,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101606,7.9,0.0,0.9,98.0,10.4,989.9,0.0,100.0,9.9,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101607,7.9,0.0,0.2,98.0,10.4,990.3,0.0,66.0,10.0,0.002,0.2,0.05,0.008,26.0,16.0
0.0013815789473684,2018101608,8.4,0.0,0.3,98.0,10.7,990.7,0.0,128.0,10.2,0.002,0.2,0.05,0.008,26.0,16.0
0.0108815789473684,2018101609,8.7,0.0,1.3,97.0,10.9,990.9,0.0,190.0,10.9,0.002,0.2,0.05,0.008,26.0,16.0
0.0383947368421052,2018101610,8.6,0.0,0.3,94.0,10.4,990.8,0.0,219.0,11.7,0.002,0.2,0.05,0.008,26.0,16.0
0.0941052631578947,2018101611,9.1,0.0,0.8,96.0,11.0,990.6,0.0,166.0,13.1,0.002,0.2,0.05,0.008,26.0,16.0
0.1748157894736842,2018101612,10.2,0.0,0.4,90.0,11.2,989.8,0.0,301.0,16.1,0.002,0.2,0.05,0.008,26.0,16.0
0.2352105263157894,2018101613,11.6,0.0,1.2,82.0,11.2,989.2,0.1,426.0,19.4,0.002,0.2,0.05,0.008,26.0,16.0
0.1994210526315789,2018101614,14.4,0.0,0.8,70.0,11.4,988.0,0.9,641.0,23.4,0.002,0.2,0.05,0.008,26.0,16.0
0.1845131578947368,2018101615,15.9,0.0,0.9,60.0,10.8,986.9,0.5,865.0,24.8,0.002,0.2,0.05,0.008,26.0,16.0
0.0964736842105263,2018101616,16.6,0.0,0.5,50.0,9.4,986.3,0.7,1706.0,22.7,0.002,0.2,0.05,0.008,26.0,16.0
0.0660921052631579,2018101617,16.9,0.0,0.8,54.0,10.4,986.6,0.1,1335.0,20.5,0.002,0.2,0.05,0.008,26.0,16.0
0.004328947368421,2018101618,16.0,0.0,0.4,62.0,11.2,986.4,0.8,1075.0,17.4,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101619,12.9,0.0,0.6,83.0,12.3,986.8,0.0,733.0,14.1,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101620,12.5,0.0,0.3,84.0,12.1,987.3,0.0,623.0,13.1,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101621,11.5,0.0,0.5,88.0,11.9,987.5,0.0,554.0,12.4,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101622,11.2,0.0,0.3,89.0,11.8,987.7,0.0,588.0,11.9,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101623,10.8,0.0,0.0,92.0,11.9,987.8,0.0,381.0,11.2,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101624,9.8,0.0,0.0,96.0,11.6,987.9,0.0,265.0,10.0,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101701,9.3,0.0,0.0,97.0,11.3,987.7,0.0,192.0,9.4,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101702,8.5,0.0,0.0,98.0,10.8,987.7,0.0,170.0,8.7,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101703,8.0,0.0,0.4,98.0,10.4,987.7,0.0,74.0,8.7,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101704,8.8,0.0,0.4,98.0,11.0,987.6,0.0,48.0,10.1,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101705,8.9,0.0,0.9,98.0,11.1,987.6,0.0,94.0,10.3,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101706,8.9,0.0,1.1,98.0,11.1,987.7,0.0,102.0,10.5,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101707,8.6,0.0,1.5,98.0,10.9,988.0,0.0,101.0,10.4,0.002,0.2,0.05,0.008,26.0,16.0
0.0037236842105263,2018101708,8.3,0.0,0.1,98.0,10.6,988.2,0.0,73.0,10.4,0.002,0.2,0.05,0.008,26.0,16.0
0.0261973684210526,2018101709,8.5,0.0,0.0,98.0,10.8,988.7,0.0,147.0,11.1,0.002,0.2,0.05,0.008,26.0,16.0
0.0715263157894736,2018101710,8.9,0.0,0.6,97.0,11.0,988.8,0.0,195.0,12.1,0.002,0.2,0.05,0.008,26.0,16.0
0.1689210526315789,2018101711,9.2,0.0,0.6,94.0,10.9,988.6,0.0,243.0,14.0,0.002,0.2,0.05,0.008,26.0,16.0
0.226828947368421,2018101712,12.0,0.0,1.1,82.0,11.5,988.0,0.3,458.0,20.3,0.002,0.2,0.05,0.008,26.0,16.0
0.3202894736842105,2018101713,15.3,0.0,0.5,66.0,11.4,987.6,1.0,1387.0,26.0,0.002,0.2,0.05,0.008,26.0,16.0
0.1525394736842105,2018101714,16.3,0.0,1.6,59.0,10.9,986.7,1.0,797.0,27.1,0.002,0.2,0.05,0.008,26.0,16.0
0.2578815789473684,2018101715,17.3,0.0,1.1,53.0,10.4,986.1,0.9,710.0,27.8,0.002,0.2,0.05,0.008,26.0,16.0
0.1938157894736842,2018101716,17.8,0.0,1.6,46.0,9.3,985.7,1.0,1013.0,25.6,0.002,0.2,0.05,0.008,26.0,16.0
0.1163815789473684,2018101717,17.6,0.0,2.2,38.0,7.6,985.9,1.0,1870.0,22.1,0.002,0.2,0.05,0.008,26.0,16.0
0.0061447368421052,2018101718,16.4,0.0,1.9,35.0,6.5,986.4,1.0,2000.0,17.2,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101719,13.9,0.0,0.5,52.0,8.2,986.8,0.3,2000.0,14.0,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101720,11.0,0.0,0.5,72.0,9.4,987.6,0.0,1661.0,11.9,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101721,9.9,0.0,0.4,78.0,9.5,988.1,0.0,1487.0,10.5,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101722,8.3,0.0,0.1,86.0,9.3,988.6,0.0,1182.0,9.4,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101723,7.6,0.0,0.0,91.0,9.5,988.8,0.0,891.0,8.5,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101724,6.8,0.0,0.0,94.0,9.2,989.1,0.0,575.0,7.7,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101801,6.3,0.0,0.0,96.0,9.2,989.2,0.0,484.0,7.1,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101802,5.5,0.0,0.5,97.0,8.7,989.5,0.0,297.0,6.7,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101803,5.0,0.0,0.4,97.0,8.4,989.7,0.0,270.0,6.5,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101804,5.5,0.0,0.3,98.0,8.8,989.7,0.0,212.0,7.4,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101805,5.5,0.0,1.1,98.0,8.8,989.5,0.0,107.0,8.0,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101806,5.9,0.0,0.2,98.0,9.1,989.6,0.0,50.0,8.5,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101807,5.9,0.0,0.9,98.0,9.1,989.9,0.0,68.0,8.4,0.002,0.2,0.05,0.008,26.0,16.0
0.0039473684210526,2018101808,5.9,0.0,0.9,98.0,9.1,990.1,0.0,105.0,8.6,0.002,0.2,0.05,0.008,26.0,16.0
0.0428947368421052,2018101809,6.2,0.0,0.8,98.0,9.3,990.6,0.0,206.0,9.5,0.002,0.2,0.05,0.008,26.0,16.0
0.0642236842105263,2018101810,7.4,0.0,0.7,95.0,9.7,991.0,0.0,440.0,11.3,0.002,0.2,0.05,0.008,26.0,16.0
0.1320263157894736,2018101811,9.4,0.0,0.3,84.0,9.9,991.0,0.0,668.0,13.7,0.002,0.2,0.05,0.008,26.0,16.0
0.0626447368421052,2018101812,12.0,0.0,0.4,77.0,10.7,990.7,0.2,1028.0,16.4,0.002,0.2,0.05,0.008,26.0,16.0
0.0618026315789473,2018101813,14.2,0.0,1.6,67.0,10.8,990.6,0.0,1386.0,19.0,0.002,0.2,0.05,0.008,26.0,16.0
0.0167763157894736,2018101814,14.6,0.0,1.9,56.0,9.3,990.2,0.0,2000.0,17.6,0.002,0.2,0.05,0.008,26.0,16.0
0.0158947368421052,2018101815,12.8,0.3,1.3,77.0,11.3,990.4,0.0,2000.0,14.7,0.002,0.2,0.05,0.008,26.0,16.0
0.0066842105263157,2018101816,12.0,0.4,1.2,80.0,11.2,991.0,0.0,2000.0,13.8,0.002,0.2,0.05,0.008,26.0,16.0
0.00125,2018101817,11.2,1.0,0.3,92.0,12.2,991.8,0.0,2000.0,12.9,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101818,10.8,1.1,1.0,96.0,12.4,992.3,0.0,1833.0,12.1,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101819,10.1,1.4,1.7,95.0,11.7,992.8,0.0,1873.0,11.1,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101820,10.0,0.3,0.8,96.0,11.7,993.3,0.0,1312.0,10.9,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101821,9.9,0.2,1.0,98.0,11.9,993.3,0.0,1985.0,10.7,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101822,9.6,0.0,0.0,98.0,11.6,993.4,0.0,1540.0,10.3,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101823,9.4,0.0,1.1,98.0,11.5,993.9,0.0,1417.0,10.1,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101824,8.9,0.0,0.6,98.0,11.1,993.6,0.0,1756.0,8.9,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101901,8.4,0.0,0.7,98.0,10.7,993.5,0.0,282.0,8.6,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101902,7.9,0.0,1.0,98.0,10.4,994.0,0.0,20.0,8.6,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101903,7.1,0.0,0.5,98.0,9.9,994.3,0.0,72.0,7.6,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101904,6.6,0.0,1.0,98.0,9.5,994.4,0.0,47.0,7.4,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101905,6.2,0.0,1.0,98.0,9.3,994.6,0.0,22.0,7.6,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101906,5.8,0.0,0.8,98.0,9.0,995.3,0.0,26.0,7.6,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101907,5.5,0.0,0.6,98.0,8.8,995.9,0.0,22.0,7.7,0.002,0.2,0.05,0.008,26.0,16.0
0.0105131578947368,2018101908,5.3,0.0,0.3,98.0,8.7,996.2,0.0,15.0,7.8,0.002,0.2,0.05,0.008,26.0,16.0
0.0630526315789473,2018101909,5.8,0.0,0.5,98.0,9.0,996.6,0.0,18.0,9.0,0.002,0.2,0.05,0.008,26.0,16.0
0.2175394736842105,2018101910,6.0,0.0,0.7,98.0,9.2,997.1,0.0,35.0,11.1,0.002,0.2,0.05,0.008,26.0,16.0
0.3427763157894736,2018101911,9.7,0.0,0.6,98.0,11.7,996.9,0.9,1981.0,18.2,0.002,0.2,0.05,0.008,26.0,16.0
0.2927236842105263,2018101912,15.0,0.0,0.9,65.0,11.0,996.6,1.0,2000.0,23.3,0.002,0.2,0.05,0.008,26.0,16.0
0.316,2018101913,16.9,0.0,3.5,46.0,8.8,996.4,1.0,2000.0,24.7,0.002,0.2,0.05,0.008,26.0,16.0
0.3947763157894737,2018101914,16.7,0.0,3.5,42.0,8.0,995.8,1.0,2000.0,25.5,0.002,0.2,0.05,0.008,26.0,16.0
0.3415394736842105,2018101915,17.5,0.0,1.2,38.0,7.6,995.0,1.0,2000.0,26.6,0.002,0.2,0.05,0.008,26.0,16.0
0.2567894736842105,2018101916,17.9,0.0,2.2,36.0,7.3,994.8,1.0,2000.0,25.2,0.002,0.2,0.05,0.008,26.0,16.0
0.1181710526315789,2018101917,17.4,0.0,2.2,40.0,7.9,994.7,1.0,2000.0,21.3,0.002,0.2,0.05,0.008,26.0,16.0
0.0040131578947368,2018101918,16.7,0.0,1.9,43.0,8.1,994.7,1.0,2000.0,16.3,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101919,12.5,0.0,0.6,69.0,9.9,995.2,0.3,2000.0,13.2,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101920,10.6,0.0,0.9,79.0,10.1,996.0,0.0,2000.0,11.4,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101921,9.8,0.0,0.4,84.0,10.2,996.6,0.0,2000.0,10.1,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101922,8.9,0.0,0.1,86.0,9.7,997.1,0.0,2000.0,9.0,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101923,8.0,0.0,0.1,92.0,9.8,997.6,0.0,2000.0,8.2,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018101924,7.3,0.0,0.0,94.0,9.5,997.8,0.0,2000.0,7.4,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018102001,6.6,0.0,0.0,97.0,9.4,997.9,0.0,1656.0,6.7,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018102002,5.8,0.0,0.0,98.0,9.0,998.2,0.0,1351.0,6.1,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018102003,5.0,0.0,0.0,98.0,8.5,998.4,0.0,1252.0,5.5,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018102004,5.1,0.0,0.0,98.0,8.6,998.4,0.0,495.0,6.0,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018102005,5.7,0.0,0.0,98.0,9.0,998.3,0.0,286.0,7.2,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018102006,5.4,0.0,0.7,98.0,8.8,998.4,0.0,460.0,7.5,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018102007,5.5,0.0,0.8,98.0,8.8,998.7,0.0,250.0,7.6,0.002,0.2,0.05,0.008,26.0,16.0
0.0041052631578947,2018102008,5.4,0.0,1.2,98.0,8.8,998.9,0.0,677.0,7.6,0.002,0.2,0.05,0.008,26.0,16.0
0.03025,2018102009,5.7,0.0,0.4,96.0,8.8,999.5,0.0,1223.0,8.6,0.002,0.2,0.05,0.008,26.0,16.0
0.0907631578947368,2018102010,7.0,0.0,0.5,92.0,9.2,999.8,0.0,1821.0,10.7,0.002,0.2,0.05,0.008,26.0,16.0
0.3402763157894737,2018102011,7.3,0.0,0.2,85.0,8.7,999.5,0.1,1906.0,15.1,0.002,0.2,0.05,0.008,26.0,16.0
0.4003157894736842,2018102012,10.1,0.0,0.9,72.0,8.8,998.8,1.0,1962.0,21.7,0.002,0.2,0.05,0.008,26.0,16.0
0.4055789473684211,2018102013,13.5,0.0,1.3,59.0,9.1,997.8,1.0,2000.0,26.0,0.002,0.2,0.05,0.008,26.0,16.0
0.3795921052631579,2018102014,16.3,0.0,1.2,41.0,7.6,996.5,1.0,1967.0,28.4,0.002,0.2,0.05,0.008,26.0,16.0
0.3264473684210526,2018102015,18.5,0.0,1.6,28.0,6.0,995.6,1.0,2000.0,28.7,0.002,0.2,0.05,0.008,26.0,16.0
0.2498421052631579,2018102016,19.5,0.0,1.2,24.0,5.4,994.9,1.0,2000.0,26.5,0.002,0.2,0.05,0.008,26.0,16.0
0.1090394736842105,2018102017,19.3,0.0,1.1,28.0,6.2,994.7,1.0,2000.0,22.2,0.002,0.2,0.05,0.008,26.0,16.0
0.0020131578947368,2018102018,18.2,0.0,1.2,31.0,6.4,994.7,1.0,2000.0,17.0,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018102019,13.1,0.0,0.8,56.0,8.4,995.2,0.2,2000.0,13.3,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018102020,11.2,0.0,0.2,70.0,9.3,996.0,0.0,2000.0,11.3,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018102021,10.1,0.0,0.0,75.0,9.2,996.4,0.0,2000.0,9.9,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018102022,8.8,0.0,0.0,83.0,9.3,996.8,0.0,2000.0,8.7,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018102023,7.6,0.0,0.0,89.0,9.2,997.4,0.0,2000.0,7.7,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018102024,6.3,0.0,0.4,93.0,8.8,997.3,0.0,1879.0,6.9,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018102101,5.8,0.0,0.0,96.0,8.8,997.1,0.0,1418.0,6.1,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018102102,5.3,0.0,0.0,97.0,8.6,997.3,0.0,1136.0,5.4,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018102103,4.3,0.0,0.0,98.0,8.1,997.4,0.0,763.0,4.8,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018102104,4.2,0.0,0.0,98.0,8.1,997.4,0.0,211.0,5.4,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018102105,4.6,0.0,0.0,98.0,8.3,997.4,0.0,37.0,6.5,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018102106,4.6,0.0,0.2,98.0,8.3,997.4,0.0,33.0,6.9,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018102107,4.6,0.0,0.6,98.0,8.3,997.6,0.0,110.0,7.1,0.002,0.2,0.05,0.008,26.0,16.0
0.004578947368421,2018102108,4.3,0.0,0.4,98.0,8.1,997.6,0.0,38.0,7.1,0.002,0.2,0.05,0.008,26.0,16.0
0.0488157894736842,2018102109,4.7,0.0,1.2,98.0,8.4,997.9,0.0,502.0,8.1,0.002,0.2,0.05,0.008,26.0,16.0
0.2434078947368421,2018102110,5.5,0.0,0.5,98.0,8.8,998.0,0.0,1122.0,10.7,0.002,0.2,0.05,0.008,26.0,16.0
0.3585,2018102111,7.1,0.0,1.0,86.0,8.7,997.5,0.4,1342.0,17.0,0.002,0.2,0.05,0.008,26.0,16.0
0.394078947368421,2018102112,11.3,0.0,0.7,62.0,8.2,996.3,1.0,1989.0,22.7,0.002,0.2,0.05,0.008,26.0,16.0
0.3961447368421052,2018102113,14.9,0.0,1.1,52.0,8.8,995.6,1.0,1983.0,27.3,0.002,0.2,0.05,0.008,26.0,16.0
0.3691315789473684,2018102114,17.2,0.0,1.2,35.0,6.8,994.6,1.0,2000.0,30.0,0.002,0.2,0.05,0.008,26.0,16.0
0.3194342105263158,2018102115,19.2,0.0,0.7,31.0,6.9,993.7,1.0,2000.0,30.0,0.002,0.2,0.05,0.008,26.0,16.0
0.2356052631578947,2018102116,19.7,0.0,1.2,31.0,7.1,993.2,1.0,2000.0,27.1,0.002,0.2,0.05,0.008,26.0,16.0
0.0944868421052631,2018102117,19.2,0.0,1.2,29.0,6.4,992.9,1.0,2000.0,22.4,0.002,0.2,0.05,0.008,26.0,16.0
0.0018421052631578,2018102118,18.2,0.0,0.9,34.0,7.1,992.7,1.0,2000.0,17.4,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018102119,13.1,0.0,0.4,59.0,8.8,993.1,0.2,2000.0,13.6,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018102120,11.5,0.0,0.6,70.0,9.5,994.0,0.0,1986.0,11.3,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018102121,9.3,0.0,0.6,79.0,9.2,994.3,0.0,1957.0,9.7,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018102122,8.6,0.0,0.0,83.0,9.2,994.4,0.0,2000.0,8.6,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018102123,7.6,0.0,0.0,90.0,9.3,994.8,0.0,1851.0,7.8,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018102124,6.5,0.0,0.1,94.0,9.0,994.7,0.0,1158.0,7.1,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018102201,6.5,0.0,0.1,96.0,9.3,994.5,0.0,1062.0,7.5,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018102202,6.2,0.0,0.6,95.0,9.0,994.2,0.0,897.0,7.4,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018102203,5.8,0.0,0.0,96.0,8.8,994.3,0.0,858.0,7.0,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018102204,5.6,0.0,0.1,97.0,8.8,993.8,0.0,638.0,6.0,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018102205,4.9,0.0,0.2,98.0,8.5,993.7,0.0,633.0,5.3,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018102206,4.3,0.0,0.0,98.0,8.1,993.9,0.0,508.0,5.1,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018102207,4.4,0.0,0.0,98.0,8.2,994.0,0.0,556.0,5.4,0.002,0.2,0.05,0.008,26.0,16.0
0.0174605263157894,2018102208,4.4,0.0,0.1,98.0,8.2,994.0,0.0,268.0,5.7,0.002,0.2,0.05,0.008,26.0,16.0
0.0815263157894736,2018102209,5.5,0.0,0.2,98.0,8.8,994.4,0.0,610.0,7.8,0.002,0.2,0.05,0.008,26.0,16.0
0.2467894736842105,2018102210,7.2,0.0,0.6,91.0,9.2,994.4,0.5,996.0,10.4,0.002,0.2,0.05,0.008,26.0,16.0
0.2705,2018102211,12.2,0.0,0.8,68.0,9.6,993.9,1.0,1861.0,17.3,0.002,0.2,0.05,0.008,26.0,16.0
0.345,2018102212,15.2,0.0,0.9,54.0,9.3,993.3,1.0,1775.0,22.0,0.002,0.2,0.05,0.008,26.0,16.0
0.2950526315789473,2018102213,15.7,0.0,0.7,43.0,7.6,992.6,1.0,1988.0,25.7,0.002,0.2,0.05,0.008,26.0,16.0
0.3360263157894737,2018102214,17.8,0.0,1.3,37.0,7.5,991.7,1.0,1951.0,28.5,0.002,0.2,0.05,0.008,26.0,16.0
0.1588552631578947,2018102215,19.3,0.0,1.4,34.0,7.6,991.0,1.0,1979.0,29.6,0.002,0.2,0.05,0.008,26.0,16.0
0.0880394736842105,2018102216,18.5,0.0,1.0,37.0,7.8,990.6,0.5,2000.0,22.9,0.002,0.2,0.05,0.008,26.0,16.0
0.0398421052631578,2018102217,18.3,0.0,1.2,35.0,7.3,990.8,0.2,2000.0,20.8,0.002,0.2,0.05,0.008,26.0,16.0
0.0063684210526315,2018102218,17.6,0.0,1.6,40.0,8.0,990.7,0.0,2000.0,17.6,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018102219,15.4,0.0,0.6,52.0,9.0,990.8,0.1,2000.0,14.7,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018102220,13.7,0.0,0.8,62.0,9.7,991.1,0.0,2000.0,13.8,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018102221,13.1,0.0,0.1,67.0,10.1,991.0,0.0,2000.0,13.2,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018102222,12.2,0.0,0.1,75.0,10.6,991.2,0.0,2000.0,12.6,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018102223,11.6,0.0,0.3,78.0,10.6,991.3,0.0,2000.0,12.0,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018102224,11.2,0.0,0.1,82.0,10.9,991.1,0.0,1953.0,11.1,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018102301,10.7,0.0,0.2,85.0,10.9,990.7,0.0,1860.0,10.8,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018102302,9.8,0.0,0.2,88.0,10.6,990.7,0.0,1559.0,10.3,0.002,0.2,0.05,0.008,26.0,16.0
0.0,2018102303,8.7,0.0,0.9,93.0,10.4,990.5,0.0,996.0,9.1,0.002,0.2,0.05,0.008,26.0,16.0
