,기온(°C),강수량(mm),풍속(m__s),습도(%),증기압(hPa),현지기압(hPa),일조(hr),지면온도(°C),SO2,CO,O3,NO2,PM10,PM25
20901,19.1,0.0,4.0,24.0,5.3,980.4,0.0,17.4,0.0006,0.3,0.035,0.0073,19.0,7.0
20902,14.8,0.0,0.6,42.0,7.0,980.7,0.0,15.7,0.0004,0.3,0.032,0.0058,21.0,10.0
20903,13.1,0.0,0.8,50.0,7.5,981.0,0.0,14.0,0.0005,0.3,0.03,0.0072,17.0,9.0
20904,12.4,0.0,0.9,53.0,7.6,981.1,0.0,12.8,0.0006,0.3,0.035,0.0056,19.0,8.0
20905,10.4,0.0,0.8,64.0,8.0,981.2,0.0,11.8,0.0006,0.3,0.034,0.0058,21.0,11.0
20906,9.1,0.0,0.6,76.0,8.7,981.5,0.0,11.0,0.0005,0.3,0.033,0.0054,26.0,13.0
20907,8.7,0.0,0.5,75.0,8.4,981.3,0.0,10.1,0.0005,0.4,0.034,0.006,31.0,12.0
20908,8.6,0.0,0.3,75.0,8.4,981.7,0.0,9.5,0.0005,0.4,0.032,0.0045,28.0,17.0
20909,7.5,0.0,1.3,81.0,8.4,982.0,0.0,8.9,0.0004,0.4,0.027,0.0048,30.0,20.0
20910,7.6,0.0,1.3,82.0,8.5,982.3,0.3,9.1,0.0005,0.4,0.019,0.0086,30.0,18.0
20911,11.5,0.0,0.5,63.0,8.5,982.5,1.0,12.2,0.0007,0.4,0.029,0.0085,26.0,14.0
20912,13.7,0.0,1.4,59.0,9.2,982.9,1.0,18.3,0.0012,0.4,0.051,0.0063,39.0,18.0
20913,16.1,0.0,2.0,52.0,9.5,982.6,1.0,24.9,0.0021,0.4,0.067,0.0048,45.0,23.0
20914,17.9,0.0,2.9,47.0,9.6,982.4,1.0,30.9,0.0019,0.4,0.069,0.0056,49.0,17.0
20915,20.9,0.0,2.6,40.0,9.8,982.1,1.0,36.5,0.0016,0.4,0.073,0.005,43.0,18.0
20916,22.8,0.0,3.1,31.0,8.5,981.4,1.0,40.8,0.0014,0.4,0.075,0.0046,36.0,17.0
20917,24.2,0.0,2.0,26.0,7.8,980.5,1.0,43.9,0.0012,0.3,0.072,0.0034,35.0,15.0
20918,26.0,0.0,2.9,18.0,6.1,979.9,1.0,44.5,0.0012,0.3,0.074,0.0031,34.0,9.0
20919,25.9,0.0,5.3,19.0,6.3,979.5,1.0,42.1,0.0013,0.3,0.077,0.0033,30.0,9.0
20920,25.8,0.0,3.6,20.0,6.6,979.2,1.0,39.7,0.0013,0.3,0.078,0.0033,38.0,11.0
20921,25.8,0.0,3.1,22.0,7.3,979.2,1.0,35.6,0.0012,0.3,0.075,0.0034,35.0,12.0
20922,24.9,0.0,3.5,20.0,6.2,979.4,1.0,29.9,0.001,0.3,0.073,0.0038,32.0,10.0
20923,23.8,0.0,3.1,20.0,5.9,979.9,1.0,24.6,0.0009,0.3,0.065,0.0049,33.0,10.0
20924,21.8,0.0,1.7,22.0,5.8,980.8,0.0,21.3,0.0008,0.3,0.042,0.0103,40.0,10.0
20925,16.6,0.0,0.8,40.0,7.5,981.6,0.0,18.8,0.0006,0.3,0.043,0.0066,41.0,10.0
20926,15.4,0.0,3.1,43.0,7.5,982.1,0.0,17.1,0.0006,0.3,0.039,0.0068,30.0,11.0
20927,13.0,0.0,1.5,57.0,8.5,982.5,0.0,15.7,0.0006,0.3,0.037,0.0062,24.0,12.0
20928,11.6,0.0,2.0,62.0,8.4,982.7,0.0,14.7,0.0006,0.3,0.036,0.0054,18.0,13.0
20929,10.7,0.0,2.0,65.0,8.3,982.7,0.0,13.6,0.0006,0.3,0.033,0.0056,20.0,13.0
20930,9.7,0.0,1.6,68.0,8.1,983.0,0.0,12.7,0.0005,0.3,0.031,0.0051,22.0,17.0
20931,9.0,0.0,1.7,73.0,8.4,983.3,0.0,12.0,0.0005,0.3,0.026,0.0052,18.0,15.0
20932,8.6,0.0,1.6,75.0,8.4,983.4,0.0,11.4,0.0004,0.3,0.024,0.005,18.0,13.0
20933,8.2,0.0,0.4,77.0,8.3,983.7,0.0,11.0,0.0005,0.3,0.018,0.0071,17.0,14.0
20934,9.0,0.0,1.3,74.0,8.5,984.0,0.2,11.3,0.0005,0.3,0.018,0.0084,25.0,19.0
20935,12.7,0.0,1.5,56.0,8.2,984.2,1.0,14.3,0.0006,0.3,0.023,0.0102,33.0,16.0
20936,16.1,0.0,1.8,50.0,9.1,984.9,1.0,20.3,0.0008,0.4,0.029,0.0092,32.0,23.0
20937,18.9,0.0,1.8,40.0,8.7,984.7,1.0,27.3,0.0013,0.4,0.051,0.0088,34.0,25.0
20938,22.0,0.0,2.3,38.0,10.0,984.4,1.0,34.4,0.0021,0.4,0.088,0.0061,51.0,26.0
20939,23.8,0.0,2.1,37.0,10.9,984.1,1.0,40.5,0.0022,0.4,0.096,0.0065,62.0,29.0
20940,25.2,0.0,2.7,39.0,12.4,983.7,1.0,45.1,0.0024,0.4,0.103,0.0047,65.0,29.0
20941,27.2,0.0,2.8,20.0,7.2,983.4,1.0,47.7,0.002,0.4,0.093,0.0041,64.0,26.0
20942,27.0,0.0,5.2,18.0,6.4,983.2,1.0,46.1,0.0017,0.4,0.091,0.0041,49.0,24.0
20943,27.4,0.0,5.0,22.0,8.0,983.1,1.0,44.8,0.0017,0.4,0.093,0.0044,46.0,21.0
20944,27.2,0.0,4.7,22.0,7.9,982.8,1.0,42.1,0.0016,0.4,0.096,0.005,42.0,18.0
20945,27.0,0.0,4.8,22.0,7.8,982.9,1.0,37.4,0.0015,0.4,0.093,0.005,47.0,23.0
20946,26.4,0.0,3.0,22.0,7.5,983.0,1.0,31.9,0.0014,0.4,0.086,0.0064,47.0,24.0
20947,23.1,0.0,1.4,34.0,9.5,983.4,1.0,25.9,0.001,0.4,0.064,0.0103,47.0,26.0
20948,18.5,0.0,2.3,50.0,10.6,984.1,0.1,21.5,0.0008,0.4,0.053,0.0091,61.0,27.0
20949,16.2,0.0,2.4,60.0,11.0,984.7,0.0,19.3,0.0007,0.4,0.048,0.0087,54.0,31.0
20950,15.4,0.0,3.6,62.0,10.8,985.2,0.0,17.9,0.0006,0.4,0.049,0.0067,47.0,27.0
20951,14.4,0.0,1.5,66.0,10.8,985.7,0.0,16.8,0.0006,0.4,0.042,0.0065,42.0,27.0
20952,12.7,0.0,1.2,73.0,10.6,985.6,0.0,15.7,0.0005,0.4,0.039,0.0056,36.0,27.0
20953,11.5,0.0,1.0,83.0,11.2,985.9,0.0,14.7,0.0005,0.4,0.032,0.0066,32.0,25.0
20954,11.6,0.0,1.4,79.0,10.7,986.3,0.0,14.0,0.0006,0.4,0.028,0.0063,35.0,29.0
20955,10.9,0.0,1.2,81.0,10.5,986.6,0.0,13.3,0.0005,0.4,0.024,0.0058,30.0,0.0
20956,10.5,0.0,2.0,81.0,10.2,986.6,0.0,12.7,0.0005,0.4,0.019,0.0071,34.0,28.0
20957,10.3,0.0,2.1,82.0,10.2,986.9,0.0,12.3,0.0005,0.4,0.014,0.0076,36.0,29.0
20958,10.8,0.0,2.3,79.0,10.2,987.5,0.3,12.7,0.0005,0.4,0.016,0.0088,40.0,31.0
20959,14.4,0.0,1.0,71.0,11.6,988.0,1.0,16.0,0.0005,0.4,0.023,0.0089,39.0,31.0
20960,18.1,0.0,1.2,52.0,10.7,988.3,1.0,22.6,0.0006,0.4,0.034,0.0087,45.0,29.0
20961,20.9,0.0,1.1,45.0,11.1,988.6,1.0,29.8,0.0009,0.4,0.047,0.0085,50.0,34.0
20962,23.9,0.0,1.5,36.0,10.6,988.3,1.0,36.8,0.0012,0.4,0.066,0.0066,59.0,33.0
20963,25.7,0.0,2.0,33.0,10.9,988.2,1.0,42.8,0.0016,0.4,0.08,0.0053,49.0,29.0
20964,27.9,0.0,1.1,31.0,11.6,987.6,1.0,47.9,0.0018,0.4,0.088,0.0057,49.0,25.0
20965,29.3,0.0,1.5,33.0,13.4,986.8,1.0,51.0,0.0019,0.4,0.097,0.0057,52.0,30.0
20966,30.5,0.0,2.2,34.0,14.8,986.0,1.0,52.0,0.0021,0.4,0.102,0.0085,53.0,30.0
20967,31.7,0.0,2.5,34.0,15.9,985.3,1.0,50.8,0.0022,0.4,0.109,0.0077,62.0,31.0
20968,32.1,0.0,2.6,33.0,15.7,984.9,1.0,48.1,0.0023,0.4,0.113,0.0076,66.0,29.0
20969,31.7,0.0,2.0,35.0,16.3,984.9,1.0,43.2,0.0023,0.4,0.115,0.0058,68.0,27.0
20970,30.8,0.0,1.9,33.0,14.6,984.8,1.0,37.2,0.0018,0.4,0.087,0.0091,58.0,31.0
20971,26.7,0.0,0.5,47.0,16.4,985.4,1.0,30.5,0.0013,0.5,0.063,0.0119,61.0,31.0
20972,23.6,0.0,2.1,58.0,16.8,986.1,0.0,26.0,0.001,0.5,0.054,0.0108,76.0,45.0
20973,22.4,0.0,1.4,56.0,15.1,986.9,0.0,23.6,0.0008,0.5,0.055,0.0079,65.0,41.0
20974,23.4,0.0,2.4,55.0,15.8,987.1,0.0,22.4,0.0008,0.5,0.049,0.0084,58.0,37.0
20975,20.0,0.0,1.2,68.0,15.9,987.2,0.0,20.9,0.0007,0.5,0.043,0.0075,57.0,35.0
20976,21.1,0.0,2.0,62.0,15.5,987.1,0.0,20.1,0.0006,0.5,0.035,0.0081,52.0,35.0
20977,18.5,0.0,1.1,77.0,16.3,987.4,0.0,19.1,0.0006,0.5,0.033,0.0077,47.0,35.0
20978,17.6,0.0,1.3,80.0,16.1,987.6,0.0,18.3,0.0006,0.5,0.027,0.0069,51.0,37.0
20979,16.9,0.0,1.2,83.0,15.9,988.1,0.0,17.5,0.0005,0.5,0.018,0.008,54.0,42.0
20980,15.8,0.0,0.9,88.0,15.8,988.3,0.0,16.6,0.0005,0.5,0.018,0.0063,56.0,41.0
20981,15.5,0.0,0.9,88.0,15.5,988.6,0.0,16.3,0.0005,0.5,0.014,0.007,52.0,40.0
20982,15.5,0.0,1.1,88.0,15.5,989.4,0.0,16.7,0.0009,0.5,0.013,0.0099,65.0,46.0
20983,18.8,0.0,0.8,78.0,16.8,989.9,0.4,20.8,0.0006,0.6,0.018,0.013,62.0,43.0
20984,20.8,0.0,1.6,69.0,16.8,990.2,0.5,23.6,0.001,0.6,0.047,0.0108,65.0,42.0
20985,23.9,0.0,1.1,56.0,16.5,990.5,1.0,30.7,0.0015,0.5,0.077,0.0073,71.0,52.0
20986,27.4,0.0,5.1,24.0,8.7,990.6,1.0,37.1,0.0013,0.4,0.086,0.0037,71.0,44.0
20987,28.2,0.0,6.7,21.0,8.0,990.6,1.0,40.9,0.0012,0.4,0.084,0.0033,47.0,24.0
20988,28.6,0.0,5.4,22.0,8.5,990.4,1.0,41.9,0.0011,0.3,0.081,0.0032,37.0,18.0
20989,28.6,0.0,5.4,19.0,7.4,990.3,1.0,42.8,0.001,0.3,0.079,0.0034,35.0,20.0
20990,28.7,0.0,3.9,18.0,7.1,990.0,0.5,40.3,0.0009,0.3,0.076,0.0033,28.0,17.0
20991,29.6,0.0,4.6,20.0,8.2,989.8,0.7,42.9,0.0009,0.3,0.08,0.0036,23.0,16.0
20992,29.0,0.0,4.5,23.0,9.2,989.7,0.7,39.4,0.0009,0.3,0.081,0.0042,18.0,13.0
20993,28.4,0.0,3.9,25.0,9.6,989.5,0.3,36.3,0.001,0.3,0.083,0.0047,27.0,14.0
20994,27.2,0.0,3.4,29.0,10.4,989.8,0.3,31.0,0.001,0.3,0.087,0.0064,28.0,12.0
20995,25.6,0.0,3.2,32.0,10.4,990.2,0.0,27.2,0.0008,0.4,0.066,0.0096,38.0,17.0
20996,25.2,0.0,4.3,31.0,9.9,990.6,0.0,24.8,0.0007,0.4,0.044,0.0144,55.0,20.0
20997,24.8,0.0,3.7,29.0,9.0,991.3,0.0,23.2,0.0007,0.4,0.049,0.0113,48.0,29.0
20998,22.1,0.0,1.5,40.0,10.6,991.7,0.0,22.3,0.0006,0.4,0.045,0.0084,42.0,25.0
20999,19.6,0.0,1.2,49.0,11.1,991.6,0.0,20.3,0.0006,0.4,0.047,0.0068,41.0,26.0
21000,17.4,0.0,1.2,60.0,11.9,991.8,0.0,19.2,0.0006,0.4,0.039,0.0072,40.0,27.0
21001,16.6,0.0,2.2,60.0,11.2,991.7,0.0,18.5,0.0005,0.4,0.038,0.0063,41.0,29.0
21002,16.1,0.0,1.6,62.0,11.3,991.9,0.0,17.9,0.0005,0.4,0.035,0.0062,42.0,29.0
21003,14.9,0.0,2.0,67.0,11.3,991.8,0.0,16.7,0.0005,0.3,0.032,0.006,38.0,32.0
21004,13.3,0.0,2.2,74.0,11.2,991.9,0.0,15.4,0.0005,0.3,0.028,0.0062,32.0,27.0
21005,13.4,0.0,2.2,70.0,10.7,992.1,0.0,15.2,0.0005,0.4,0.027,0.0071,35.0,27.0
21006,13.4,0.0,0.0,74.0,11.3,992.6,0.0,16.0,0.0005,0.4,0.021,0.0087,35.0,28.0
21007,17.7,0.0,0.8,60.0,12.1,992.7,0.6,19.0,0.0006,0.4,0.031,0.0088,41.0,27.0
21008,19.3,0.0,0.1,51.0,11.3,992.9,0.5,22.7,0.0006,0.4,0.045,0.0073,44.0,28.0
21009,22.5,0.0,1.4,42.0,11.4,992.6,1.0,32.4,0.0015,0.4,0.057,0.0069,39.0,27.0
21010,25.1,0.0,1.3,35.0,11.1,991.9,1.0,39.8,0.0026,0.5,0.07,0.0069,41.0,25.0
21011,27.1,0.0,1.6,34.0,12.1,991.6,1.0,46.1,0.0031,0.4,0.083,0.0063,46.0,31.0
21012,28.5,0.0,1.4,31.0,12.0,990.7,1.0,50.7,0.0033,0.4,0.083,0.0036,40.0,24.0
21013,30.2,0.0,3.4,22.0,9.4,990.1,1.0,53.1,0.0026,0.4,0.084,0.004,44.0,17.0
21014,30.2,0.0,4.1,22.0,9.4,989.5,1.0,52.9,0.0028,0.3,0.083,0.0041,43.0,23.0
21015,31.0,0.0,2.7,20.0,9.0,988.6,1.0,51.0,0.0026,0.3,0.08,0.004,38.0,18.0
21016,30.1,0.0,3.1,21.0,8.9,987.9,1.0,47.6,0.0026,0.3,0.077,0.0036,38.0,22.0
21017,30.1,0.0,3.4,20.0,8.5,987.4,1.0,42.0,0.0028,0.3,0.073,0.0037,36.0,17.0
21018,27.9,0.0,2.6,20.0,7.5,987.3,0.1,34.2,0.0025,0.3,0.071,0.0039,33.0,18.0
21019,25.8,0.0,1.0,22.0,7.3,987.9,0.0,29.3,0.0027,0.3,0.071,0.0041,31.0,13.0
21020,22.3,0.0,1.4,34.0,9.1,988.6,0.0,25.2,0.0025,0.3,0.069,0.0042,38.0,15.0
21021,21.4,0.0,0.8,37.0,9.3,988.7,0.0,23.1,0.0024,0.3,0.071,0.0038,43.0,20.0
21022,18.9,0.0,1.7,45.0,9.7,989.5,0.0,21.2,0.0017,0.3,0.064,0.0034,45.0,20.0
21023,17.8,0.0,1.5,48.0,9.7,989.2,0.0,20.0,0.0015,0.3,0.06,0.0035,29.0,19.0
21024,16.8,0.0,1.3,53.0,10.1,989.0,0.0,19.5,0.0014,0.3,0.056,0.0036,26.0,16.0
21025,16.6,0.0,2.2,58.0,10.9,988.2,0.0,19.2,0.0012,0.3,0.058,0.0031,24.0,16.0
21026,16.7,0.0,1.9,58.0,10.9,987.6,0.0,19.3,0.001,0.3,0.055,0.0033,28.0,14.0
21027,16.5,0.0,1.1,73.0,13.7,986.7,0.0,19.3,0.0009,0.3,0.046,0.004,22.0,14.0
21028,16.1,0.0,1.2,76.0,13.8,986.4,0.0,18.6,0.0009,0.3,0.039,0.0041,19.0,13.0
21029,15.9,0.0,1.0,82.0,14.8,985.9,0.0,18.4,0.001,0.3,0.043,0.0033,24.0,14.0
21030,15.2,0.5,0.7,100.0,17.2,986.1,0.0,18.3,0.001,0.3,0.043,0.0037,27.0,20.0
21031,14.7,3.0,1.5,100.0,16.6,985.3,0.0,17.9,0.0008,0.3,0.044,0.0039,27.0,14.0
21032,15.0,7.0,1.8,100.0,16.9,984.4,0.0,17.7,0.0007,0.3,0.042,0.0037,23.0,18.0
21033,15.1,5.5,0.9,100.0,17.0,983.3,0.0,17.7,0.0007,0.3,0.04,0.005,17.0,16.0
21034,15.4,7.5,0.9,100.0,17.4,982.4,0.0,17.7,0.0007,0.3,0.037,0.0057,18.0,18.0
21035,15.9,6.5,0.9,100.0,17.9,981.2,0.0,18.3,0.0007,0.3,0.041,0.0048,13.0,12.0
21036,16.5,5.5,1.5,100.0,18.6,980.0,0.0,19.5,0.0007,0.3,0.045,0.0038,8.0,8.0
21037,17.2,3.0,2.2,100.0,19.5,979.0,0.0,20.1,0.0006,0.3,0.047,0.0029,6.0,4.0
21038,17.8,2.0,1.5,100.0,20.2,977.9,0.0,21.0,0.0007,0.3,0.044,0.0033,2.0,0.0
21039,18.4,1.0,1.5,100.0,21.0,977.4,0.0,21.7,0.0007,0.3,0.039,0.004,3.0,0.0
21040,19.2,0.0,1.6,91.0,20.1,976.7,0.0,21.7,0.0007,0.3,0.036,0.0046,4.0,0.0
21041,19.6,0.5,0.0,90.0,20.5,976.7,0.0,21.6,0.0008,0.3,0.033,0.0051,4.0,0.0
21042,20.6,0.0,2.7,76.0,18.4,976.7,0.0,20.8,0.0007,0.3,0.035,0.0037,5.0,0.0
21043,19.6,0.0,2.7,84.0,19.1,977.6,0.0,20.4,0.0006,0.3,0.04,0.0032,5.0,3.0
21044,18.8,0.0,1.6,82.0,17.7,978.7,0.0,18.9,0.0006,0.3,0.044,0.0031,4.0,0.0
21045,18.6,0.0,1.5,71.0,15.2,979.6,0.0,18.2,0.0006,0.3,0.044,0.0035,4.0,2.0
21046,17.6,0.0,4.2,69.0,13.8,980.3,0.0,17.0,0.0006,0.3,0.046,0.0034,8.0,6.0
21047,17.4,0.0,1.9,65.0,12.9,980.6,0.0,16.5,0.0006,0.3,0.048,0.0032,13.0,7.0
21048,15.6,0.0,6.3,73.0,12.9,981.3,0.0,15.6,0.0005,0.3,0.048,0.0034,13.0,6.0
21049,15.1,0.0,5.4,71.0,12.1,981.8,0.0,14.9,0.0005,0.3,0.049,0.0035,13.0,6.0
21050,15.0,0.0,4.3,70.0,11.9,982.4,0.0,14.7,0.0005,0.3,0.044,0.0038,15.0,8.0
21051,14.6,0.0,5.4,69.0,11.4,983.2,0.0,14.1,0.0005,0.3,0.039,0.004,18.0,10.0
21052,13.9,0.0,5.9,69.0,10.9,983.6,0.0,13.0,0.0005,0.3,0.037,0.0042,17.0,9.0
21053,13.3,0.0,5.2,68.0,10.4,984.1,0.0,12.2,0.0007,0.3,0.035,0.0046,19.0,6.0
21054,13.1,0.0,4.4,68.0,10.2,985.0,0.0,12.3,0.0007,0.3,0.033,0.0054,19.0,4.0
21055,13.4,0.0,2.4,63.0,9.6,985.5,0.4,14.2,0.0006,0.3,0.032,0.0055,15.0,6.0
21056,14.3,0.0,3.8,56.0,9.1,986.2,0.1,15.8,0.0003,0.3,0.033,0.0051,13.0,7.0
21057,15.7,0.0,3.8,50.0,8.8,986.4,0.1,18.2,0.0008,0.3,0.035,0.0048,17.0,7.0
21058,16.7,0.0,3.3,42.0,8.0,986.2,0.1,19.8,0.0007,0.3,0.038,0.0041,10.0,6.0
21059,17.6,0.0,4.3,39.0,7.8,986.6,0.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0
21060,18.3,0.0,5.4,46.0,9.6,986.5,0.9,23.6,0.0,0.0,0.0,0.0,0.0,0.0
21061,19.3,0.0,4.7,42.0,9.3,986.4,0.9,25.0,0.0,0.0,0.0,0.0,0.0,0.0
21062,20.1,0.0,4.2,38.0,8.9,985.8,0.8,25.1,0.0,0.0,0.0,0.0,0.0,0.0
21063,21.9,0.0,3.9,35.0,9.2,985.2,0.8,29.1,0.0,0.0,0.0,0.0,0.0,0.0
21064,22.0,0.0,4.5,32.0,8.4,984.9,1.0,30.2,0.0007,0.3,0.061,0.0048,14.0,9.0
21065,22.0,0.0,4.0,31.0,8.1,984.2,1.0,28.3,0.0009,0.3,0.067,0.0059,16.0,10.0
21066,21.5,0.0,3.5,34.0,8.7,984.2,1.0,24.2,0.0011,0.3,0.065,0.0058,22.0,10.0
21067,20.5,0.0,3.3,30.0,7.2,984.2,1.0,19.9,0.0013,0.3,0.058,0.0056,23.0,11.0
21068,17.3,0.0,1.2,37.0,7.3,984.5,0.1,16.6,0.0008,0.3,0.039,0.008,24.0,10.0
21069,18.0,0.0,2.2,26.0,5.4,984.5,0.0,14.5,0.0006,0.3,0.028,0.0081,25.0,11.0
21070,18.1,0.0,3.3,29.0,6.0,985.1,0.0,13.9,0.0003,0.3,0.025,0.0075,23.0,12.0
21071,17.8,0.0,5.8,28.0,5.7,984.8,0.0,13.6,0.0005,0.3,0.026,0.0066,17.0,13.0
21072,17.2,0.0,6.9,30.0,5.9,985.1,0.0,13.5,0.0007,0.3,0.044,0.0042,18.0,12.0
21073,16.3,0.0,5.3,35.0,6.4,985.0,0.0,13.0,0.0006,0.3,0.036,0.004,19.0,10.0
21074,16.0,0.0,5.2,38.0,6.9,985.4,0.0,12.6,0.0006,0.3,0.028,0.0043,16.0,7.0
21075,15.7,0.0,6.0,40.0,7.1,985.4,0.0,12.4,0.0005,0.3,0.024,0.0041,17.0,7.0
21076,12.6,0.0,1.4,50.0,7.3,985.6,0.0,11.4,0.0005,0.3,0.024,0.0039,13.0,9.0
21077,9.6,0.0,1.0,69.0,8.2,985.8,0.0,10.3,0.0005,0.3,0.021,0.0048,10.0,9.0
21078,10.0,0.0,0.3,77.0,9.4,986.3,0.3,10.5,0.0005,0.3,0.015,0.0083,13.0,11.0
21079,14.0,0.0,0.3,58.0,9.2,986.4,1.0,13.4,0.0006,0.3,0.021,0.0081,22.0,16.0
21080,15.8,0.0,0.8,51.0,9.1,986.5,1.0,19.1,0.0008,0.3,0.035,0.0068,27.0,15.0
21081,17.2,0.0,2.1,49.0,9.5,986.5,1.0,25.0,0.0014,0.3,0.053,0.0049,22.0,14.0
21082,19.0,0.0,1.7,47.0,10.3,986.0,1.0,30.7,0.0018,0.3,0.065,0.0047,27.0,16.0
21083,21.3,0.0,2.7,45.0,11.3,985.4,1.0,35.5,0.0017,0.3,0.069,0.0044,29.0,14.0
21084,23.7,0.0,1.5,38.0,11.1,985.0,1.0,39.4,0.0018,0.4,0.076,0.0039,28.0,13.0
21085,24.4,0.0,6.4,24.0,7.3,984.1,1.0,39.6,0.002,0.4,0.081,0.0041,30.0,15.0
21086,24.7,0.0,5.2,26.0,8.0,983.2,1.0,40.6,0.0019,0.4,0.084,0.0044,35.0,16.0
21087,24.9,0.0,5.4,28.0,8.8,983.0,1.0,39.6,0.0018,0.4,0.087,0.005,35.0,13.0
21088,25.2,0.0,5.8,25.0,8.0,982.4,1.0,37.0,0.0016,0.4,0.082,0.0045,33.0,14.0
21089,24.7,0.0,6.1,26.0,8.0,982.0,1.0,33.5,0.0016,0.3,0.08,0.0048,30.0,18.0
21090,24.1,0.0,5.3,26.0,7.7,982.2,1.0,28.8,0.0016,0.4,0.079,0.0054,31.0,14.0
21091,23.1,0.0,3.4,26.0,7.3,982.8,1.0,24.4,0.0014,0.3,0.071,0.005,33.0,17.0
21092,22.0,0.0,3.6,26.0,6.8,983.6,0.1,21.3,0.0013,0.4,0.063,0.0065,36.0,13.0
21093,20.8,0.0,3.2,27.0,6.6,984.4,0.0,19.5,0.001,0.4,0.051,0.0071,33.0,14.0
21094,20.0,0.0,4.3,29.0,6.8,985.0,0.0,18.3,0.0011,0.4,0.045,0.008,28.0,19.0
21095,19.6,0.0,5.8,30.0,6.8,985.0,0.0,17.6,0.0011,0.3,0.046,0.0076,32.0,18.0
21096,19.1,0.0,4.4,30.0,6.6,985.5,0.0,16.7,0.0008,0.3,0.036,0.0062,25.0,12.0
21097,18.3,0.0,5.1,33.0,6.9,985.7,0.0,16.2,0.0007,0.3,0.032,0.0059,20.0,10.0
21098,17.8,0.0,4.6,35.0,7.1,986.4,0.0,15.5,0.0006,0.3,0.028,0.0061,16.0,9.0
21099,17.0,0.0,3.3,37.0,7.1,986.9,0.0,14.9,0.0006,0.3,0.027,0.0056,15.0,10.0
21100,12.5,0.0,0.8,56.0,8.1,987.3,0.0,13.5,0.0005,0.3,0.023,0.006,18.0,9.0
21101,10.9,0.0,1.5,72.0,9.3,987.5,0.0,12.8,0.0005,0.3,0.022,0.0061,13.0,10.0
21102,11.2,0.0,2.8,70.0,9.3,987.9,0.0,12.7,0.0006,0.3,0.021,0.0079,19.0,11.0
21103,13.7,0.0,1.3,63.0,9.8,987.7,0.8,15.0,0.0007,0.3,0.024,0.0094,28.0,11.0
21104,16.0,0.0,1.2,56.0,10.2,987.7,0.8,20.0,0.0009,0.3,0.03,0.0089,26.0,18.0
21105,18.6,0.0,1.4,43.0,9.2,987.5,1.0,26.5,0.0012,0.3,0.05,0.0053,29.0,18.0
21106,21.2,0.0,1.7,38.0,9.5,987.3,1.0,32.6,0.0013,0.3,0.055,0.0043,23.0,12.0
21107,22.5,0.0,2.3,37.0,10.0,986.9,1.0,37.6,0.0014,0.3,0.065,0.0036,24.0,11.0
21108,25.3,0.0,4.9,28.0,9.0,986.2,1.0,41.0,0.0014,0.3,0.073,0.0038,21.0,10.0
21109,25.2,0.0,4.1,28.0,8.9,985.7,0.9,38.8,0.0016,0.3,0.081,0.004,25.0,12.0
21110,25.2,0.0,3.5,31.0,9.9,985.2,0.6,37.3,0.0016,0.4,0.085,0.0041,29.0,14.0
21111,24.4,0.0,4.4,33.0,10.0,984.7,0.1,32.9,0.0017,0.4,0.086,0.004,33.0,17.0
21112,24.7,0.0,3.3,33.0,10.2,984.4,0.4,33.8,0.0016,0.4,0.084,0.0044,34.0,19.0
21113,24.7,0.0,1.0,32.0,9.9,984.4,0.2,31.4,0.0016,0.4,0.082,0.0049,35.0,18.0
21114,23.6,0.0,2.2,31.0,9.0,984.6,0.0,26.8,0.0016,0.4,0.078,0.0055,37.0,21.0
21115,23.1,0.0,3.6,33.0,9.3,984.6,0.0,24.3,0.0014,0.4,0.072,0.0071,40.0,19.0
21116,22.2,0.0,0.8,34.0,9.0,984.8,0.0,22.6,0.0016,0.4,0.075,0.0067,43.0,21.0
21117,22.2,0.0,4.2,33.0,8.8,985.2,0.0,21.8,0.0024,0.4,0.092,0.0061,46.0,27.0
21118,19.7,0.0,3.9,47.0,10.7,987.0,0.0,20.7,0.0022,0.4,0.084,0.0057,66.0,34.0
21119,18.8,0.0,3.6,50.0,10.8,987.2,0.0,19.1,0.0016,0.4,0.074,0.0053,49.0,31.0
21120,15.7,0.1,2.3,71.0,12.6,987.5,0.0,17.6,0.0013,0.3,0.068,0.0048,37.0,23.0
21121,14.7,0.2,2.7,84.0,14.0,986.9,0.0,16.7,0.001,0.3,0.063,0.0048,26.0,21.0
21122,14.9,0.2,1.1,75.0,12.7,986.8,0.0,16.5,0.0008,0.3,0.055,0.005,26.0,17.0
21123,14.5,0.0,0.9,71.0,11.6,986.1,0.0,16.1,0.0007,0.3,0.045,0.005,25.0,21.0
21124,14.3,0.0,0.7,78.0,12.7,986.1,0.0,16.0,0.0006,0.3,0.045,0.0047,24.0,24.0
21125,13.8,0.0,1.4,80.0,12.6,986.1,0.0,15.5,0.0006,0.3,0.041,0.005,29.0,20.0
21126,13.6,0.0,1.1,81.0,12.5,986.1,0.0,15.3,0.0006,0.3,0.04,0.0052,27.0,22.0
21127,15.1,0.0,1.6,77.0,13.1,986.3,0.5,17.4,0.0007,0.3,0.041,0.0057,26.0,21.0
21128,17.2,0.0,4.4,51.0,9.9,986.1,1.0,20.7,0.0008,0.3,0.053,0.0047,26.0,17.0
21129,17.8,0.0,4.8,49.0,9.9,986.1,1.0,24.6,0.0007,0.3,0.056,0.0045,22.0,16.0
