,기온(°C),강수량(mm),풍속(m__s),습도(%),증기압(hPa),현지기압(hPa),일조(hr),지면온도(°C),SO2,CO,O3,NO2,PM10,PM25
18412,12.7,0.0,1.1,82.0,11.9,1010.3,0.0,10.7,0.001,0.2,0.026,0.008,30.0,14.0
18413,12.0,0.0,1.0,85.0,11.9,1008.8,0.0,9.0,0.001,0.2,0.028,0.006,26.0,13.0
18414,12.5,0.0,1.3,83.0,11.9,1009.6,0.0,10.5,0.001,0.2,0.033,0.005,26.0,13.0
18415,12.8,0.0,1.6,81.0,11.9,1010.0,0.0,11.1,0.001,0.2,0.034,0.007,27.0,13.0
18416,12.5,0.0,1.2,88.0,12.7,1010.3,0.0,11.3,0.001,0.3,0.025,0.013,24.0,12.0
18417,12.4,0.0,1.1,87.0,12.4,1010.5,0.0,12.6,0.001,0.2,0.02,0.013,24.0,10.0
18418,13.4,0.0,0.1,79.0,12.1,1010.5,0.0,18.7,0.001,0.2,0.026,0.013,16.0,9.0
18419,13.7,0.0,1.2,83.0,12.9,1010.5,0.0,16.5,0.001,0.2,0.028,0.015,17.0,7.0
18420,13.5,0.0,1.7,82.0,12.6,1010.4,0.0,15.7,0.001,0.3,0.03,0.014,18.0,10.0
18421,12.6,0.0,1.8,91.0,13.2,1010.3,0.0,13.4,0.001,0.4,0.031,0.011,26.0,12.0
18422,11.2,0.0,1.7,99.0,13.1,1010.1,0.0,12.1,0.001,0.4,0.026,0.011,26.0,16.0
18423,11.5,1.4,1.0,99.0,13.4,1009.6,0.0,12.7,0.001,0.3,0.027,0.013,27.0,16.0
18424,11.8,0.0,0.6,99.0,13.7,1009.9,0.0,13.3,0.001,0.4,0.021,0.01,30.0,20.0
18425,11.7,0.0,0.5,97.0,13.3,1010.1,0.0,11.7,0.001,0.3,0.03,0.012,32.0,20.0
18426,11.5,0.0,1.7,86.0,11.6,1010.6,0.0,10.9,0.001,0.3,0.03,0.014,44.0,24.0
18427,11.4,0.0,2.1,84.0,11.2,1011.3,0.0,9.5,0.001,0.3,0.035,0.011,39.0,19.0
18428,10.9,0.0,2.1,77.0,10.0,1011.7,0.0,7.7,0.001,0.2,0.03,0.01,34.0,21.0
18429,10.6,0.0,1.4,62.0,7.9,1012.7,0.0,7.2,0.001,0.2,0.035,0.007,31.0,7.0
18430,8.9,0.0,1.4,66.0,7.5,1013.7,0.0,5.7,0.001,0.2,0.034,0.007,28.0,11.0
18431,8.0,0.0,0.8,66.0,7.1,1014.1,0.0,4.9,0.001,0.2,0.021,0.011,25.0,22.0
18432,7.4,0.0,0.2,69.0,7.1,1013.8,0.0,3.3,0.001,0.2,0.021,0.01,21.0,11.0
18433,6.3,0.0,1.4,77.0,7.3,1013.6,0.0,3.9,0.001,0.2,0.018,0.011,25.0,10.0
18434,6.5,0.0,0.4,76.0,7.3,1013.7,0.0,3.8,0.001,0.2,0.022,0.008,25.0,10.0
18435,6.6,0.0,1.2,74.0,7.2,1013.1,0.0,4.8,0.001,0.2,0.02,0.009,19.0,9.0
18436,6.7,0.0,1.0,76.0,7.4,1013.8,0.0,4.7,0.001,0.2,0.016,0.013,18.0,10.0
18437,6.5,0.0,1.2,77.0,7.4,1014.8,0.0,5.0,0.002,0.2,0.019,0.011,15.0,7.0
18438,6.6,0.0,1.1,77.0,7.5,1015.1,0.0,5.4,0.002,0.2,0.01,0.023,18.0,11.0
18439,7.0,0.0,0.8,75.0,7.5,1014.8,0.0,5.4,0.001,0.2,0.022,0.014,20.0,10.0
18440,7.5,0.0,1.2,71.0,7.3,1014.8,0.0,6.2,0.001,0.2,0.022,0.016,24.0,10.0
18441,7.9,0.0,0.9,71.0,7.5,1015.4,0.0,9.3,0.001,0.2,0.029,0.012,24.0,10.0
18442,9.0,0.0,2.6,62.0,7.1,1016.3,0.0,12.9,0.001,0.1,0.034,0.007,22.0,9.0
18443,9.2,0.0,3.0,61.0,7.1,1016.5,0.5,24.8,0.001,0.1,0.037,0.005,20.0,8.0
18444,9.3,0.0,3.2,54.0,6.3,1016.3,1.0,27.4,0.001,0.1,0.038,0.005,22.0,7.0
18445,8.9,0.0,3.0,59.0,6.7,1015.6,1.0,29.6,0.001,0.2,0.034,0.007,13.0,8.0
18446,8.5,0.0,2.1,59.0,6.5,1015.0,1.0,21.2,0.001,0.1,0.034,0.006,19.0,7.0
18447,9.1,0.0,1.3,57.0,6.6,1014.4,1.0,20.1,0.001,0.1,0.034,0.007,18.0,8.0
18448,8.6,0.0,1.8,62.0,6.9,1013.3,0.3,12.0,0.001,0.1,0.034,0.007,18.0,7.0
18449,8.6,0.0,1.0,61.0,6.8,1013.6,0.7,9.7,0.001,0.1,0.034,0.008,18.0,6.0
18450,8.3,0.0,1.6,61.0,6.7,1014.1,0.2,7.1,0.001,0.2,0.035,0.007,17.0,5.0
18451,8.4,0.0,2.7,73.0,8.0,1014.3,0.0,7.6,0.002,0.2,0.033,0.009,23.0,7.0
18452,7.9,0.0,1.4,75.0,8.0,1014.7,0.0,6.7,0.002,0.1,0.033,0.008,20.0,9.0
18453,8.1,0.0,2.4,76.0,8.2,1014.6,0.0,7.3,0.002,0.2,0.033,0.007,21.0,9.0
18454,8.0,0.0,2.3,74.0,7.9,1014.4,0.0,7.5,0.002,0.1,0.033,0.007,18.0,6.0
18455,7.9,0.0,1.2,71.0,7.5,1013.3,0.0,7.4,0.001,0.1,0.033,0.006,17.0,8.0
18456,7.9,0.0,1.4,72.0,7.6,1014.5,0.0,7.3,0.001,0.2,0.034,0.006,17.0,8.0
18457,7.7,0.0,1.3,68.0,7.1,1014.8,0.0,7.3,0.001,0.2,0.03,0.006,15.0,6.0
18458,7.6,0.0,1.0,71.0,7.4,1015.3,0.0,7.0,0.001,0.2,0.032,0.005,17.0,8.0
18459,6.6,0.0,1.4,47.0,4.6,1015.5,0.0,6.3,0.001,0.1,0.037,0.004,5.0,4.0
18460,4.6,0.0,1.4,71.0,6.0,1015.5,0.0,4.2,0.001,0.1,0.033,0.004,5.0,4.0
18461,5.3,0.0,1.7,67.0,6.0,1015.0,0.0,4.5,0.001,0.1,0.036,0.006,5.0,4.0
18462,4.3,0.0,1.5,78.0,6.4,1015.7,0.0,3.7,0.001,0.1,0.03,0.006,5.0,5.0
18463,4.4,0.0,1.3,82.0,6.8,1015.7,0.0,3.6,0.001,0.2,0.029,0.011,5.0,6.0
18464,4.3,0.0,0.8,87.0,7.2,1016.0,0.0,3.7,0.001,0.2,0.024,0.013,13.0,6.0
18465,4.9,0.1,0.8,82.0,7.1,1016.7,0.0,5.0,0.001,0.2,0.024,0.014,17.0,10.0
18466,6.0,0.0,0.5,78.0,7.3,1016.9,0.1,12.9,0.001,0.2,0.028,0.011,11.0,8.0
18467,6.2,0.0,1.9,78.0,7.4,1017.8,0.0,8.6,0.001,0.2,0.029,0.01,17.0,6.0
18468,6.8,0.0,0.6,73.0,7.2,1017.9,0.1,16.4,0.001,0.2,0.032,0.008,16.0,8.0
18469,7.3,0.0,1.9,58.0,5.9,1016.9,0.6,14.5,0.001,0.2,0.033,0.007,21.0,15.0
18470,6.9,0.0,1.8,58.0,5.8,1016.3,0.1,14.4,0.001,0.2,0.035,0.007,30.0,13.0
18471,6.4,0.0,2.3,62.0,6.0,1016.5,0.0,12.3,0.001,0.2,0.034,0.009,33.0,0.0
18472,5.9,0.0,3.2,64.0,5.9,1016.5,0.1,10.3,0.001,0.3,0.033,0.012,31.0,13.0
18473,5.6,0.0,2.1,62.0,5.6,1017.0,0.2,6.9,0.001,0.3,0.034,0.01,28.0,14.0
18474,5.3,0.0,1.6,62.0,5.5,1017.8,0.4,4.5,0.001,0.3,0.029,0.012,28.0,18.0
18475,5.0,0.0,0.6,65.0,5.7,1019.2,0.0,2.7,0.001,0.3,0.028,0.011,25.0,15.0
18476,4.3,0.0,0.9,67.0,5.6,1020.2,0.0,1.6,0.001,0.3,0.023,0.01,29.0,13.0
18477,4.3,0.0,0.3,67.0,5.6,1020.0,0.0,2.7,0.001,0.3,0.018,0.017,25.0,13.0
18478,4.4,0.0,0.7,66.0,5.5,1019.6,0.0,2.9,0.001,0.3,0.021,0.012,25.0,14.0
18479,4.3,0.0,0.4,67.0,5.6,1020.1,0.0,3.1,0.001,0.3,0.018,0.011,23.0,12.0
18480,4.9,0.0,0.6,61.0,5.3,1020.1,0.0,3.8,0.001,0.3,0.02,0.012,17.0,10.0
18481,4.7,0.0,0.8,59.0,5.0,1020.2,0.0,4.0,0.001,0.3,0.018,0.013,20.0,9.0
18482,4.7,0.0,0.6,61.0,5.2,1020.0,0.0,4.0,0.001,0.2,0.02,0.01,14.0,9.0
18483,4.8,0.0,0.9,62.0,5.4,1019.5,0.0,4.2,0.001,0.2,0.024,0.008,18.0,9.0
18484,5.2,0.0,0.9,64.0,5.7,1019.2,0.0,4.3,0.001,0.2,0.026,0.006,17.0,7.0
18485,5.4,0.0,0.9,62.0,5.6,1019.9,0.0,4.5,0.001,0.2,0.026,0.007,17.0,10.0
18486,5.1,0.0,0.4,63.0,5.6,1020.2,0.0,4.4,0.001,0.2,0.025,0.008,19.0,9.0
18487,5.2,0.0,0.4,66.0,5.8,1020.7,0.0,4.4,0.001,0.2,0.02,0.011,19.0,10.0
18488,5.3,0.0,0.6,64.0,5.7,1021.5,0.0,5.1,0.001,0.2,0.02,0.015,26.0,13.0
18489,5.9,0.0,0.5,62.0,5.8,1021.6,0.2,7.5,0.001,0.2,0.031,0.008,15.0,8.0
18490,6.5,0.0,1.8,64.0,6.2,1021.8,0.4,10.2,0.001,0.2,0.035,0.006,23.0,8.0
18491,6.9,0.0,1.8,62.0,6.2,1021.9,0.0,13.5,0.001,0.2,0.035,0.005,20.0,10.0
18492,6.8,0.0,2.5,68.0,6.7,1021.4,0.3,10.6,0.001,0.2,0.033,0.008,24.0,9.0
18493,6.5,0.0,1.9,70.0,6.8,1020.6,0.0,8.6,0.001,0.2,0.031,0.008,23.0,10.0
18494,6.7,0.0,1.7,67.0,6.5,1019.9,0.0,10.5,0.002,0.2,0.031,0.008,26.0,12.0
18495,6.1,0.0,0.5,64.0,6.0,1019.9,0.0,8.7,0.002,0.2,0.028,0.009,29.0,18.0
18496,5.8,0.0,0.8,65.0,6.0,1020.2,0.0,7.1,0.001,0.3,0.025,0.01,24.0,17.0
18497,6.1,0.0,0.3,69.0,6.5,1020.5,0.0,6.9,0.001,0.2,0.024,0.011,30.0,16.0
18498,6.0,0.0,0.8,67.0,6.2,1020.7,0.0,5.7,0.001,0.2,0.028,0.011,27.0,19.0
18499,5.8,0.0,0.3,75.0,6.9,1020.8,0.0,4.3,0.001,0.3,0.023,0.012,25.0,13.0
18500,5.6,0.0,0.7,77.0,7.0,1020.3,0.0,4.9,0.001,0.3,0.023,0.013,27.0,16.0
18501,5.1,0.0,0.8,84.0,7.4,1020.3,0.0,4.9,0.001,0.3,0.023,0.015,27.0,16.0
18502,5.3,0.0,1.9,83.0,7.4,1020.5,0.0,5.0,0.001,0.2,0.028,0.012,25.0,14.0
18503,5.4,0.0,1.3,80.0,7.2,1020.2,0.0,5.2,0.001,0.2,0.027,0.009,23.0,17.0
18504,5.8,0.0,0.6,78.0,7.2,1020.0,0.0,5.3,0.001,0.2,0.022,0.008,19.0,12.0
18505,5.1,0.0,0.4,71.0,6.2,1019.6,0.0,3.8,0.001,0.2,0.02,0.01,18.0,12.0
18506,4.6,0.0,0.5,70.0,5.9,1020.0,0.0,2.6,0.001,0.2,0.027,0.007,20.0,10.0
18507,3.1,0.0,3.9,69.0,5.3,1020.6,0.0,2.1,0.001,0.2,0.036,0.004,20.0,9.0
18508,3.5,0.0,3.1,66.0,5.2,1020.6,0.0,2.6,0.001,0.2,0.034,0.004,14.0,10.0
18509,3.3,0.0,1.7,63.0,4.9,1021.1,0.0,2.5,0.001,0.2,0.033,0.004,19.0,11.0
18510,3.0,0.0,2.0,62.0,4.7,1021.4,0.0,2.0,0.001,0.2,0.032,0.006,14.0,8.0
18511,3.1,0.0,2.3,63.0,4.8,1021.9,0.0,2.0,0.001,0.2,0.027,0.009,20.0,8.0
18512,3.2,0.0,2.0,63.0,4.9,1022.4,0.0,2.7,0.001,0.2,0.022,0.015,21.0,12.0
18513,4.2,0.0,0.7,65.0,5.4,1023.0,0.0,6.3,0.001,0.2,0.029,0.008,15.0,10.0
18514,5.7,0.0,0.7,60.0,5.5,1023.0,0.5,15.5,0.001,0.2,0.031,0.005,20.0,9.0
18515,6.2,0.0,1.8,59.0,5.6,1023.5,0.6,21.8,0.001,0.2,0.034,0.006,20.0,7.0
18516,6.9,0.0,2.4,62.0,6.2,1023.3,0.9,20.9,0.001,0.2,0.034,0.005,15.0,6.0
18517,7.5,0.0,1.4,58.0,6.0,1022.7,1.0,23.7,0.001,0.2,0.036,0.005,17.0,10.0
18518,7.7,0.0,1.8,60.0,6.3,1022.4,1.0,22.3,0.001,0.2,0.035,0.005,16.0,12.0
18519,7.0,0.0,1.7,61.0,6.1,1022.4,1.0,16.1,0.001,0.2,0.037,0.006,22.0,11.0
18520,7.1,0.0,2.0,64.0,6.4,1022.8,0.7,11.0,0.001,0.2,0.035,0.006,18.0,11.0
18521,6.7,0.0,1.1,67.0,6.5,1023.2,0.0,8.4,0.001,0.2,0.034,0.006,21.0,12.0
18522,6.7,0.0,2.0,68.0,6.7,1023.7,0.1,7.0,0.001,0.2,0.029,0.008,23.0,13.0
18523,5.9,0.0,0.6,67.0,6.2,1024.4,0.0,5.0,0.001,0.2,0.027,0.01,26.0,10.0
18524,5.8,0.0,0.6,66.0,6.1,1025.0,0.0,5.2,0.001,0.2,0.028,0.009,27.0,17.0
18525,6.1,0.0,0.7,68.0,6.4,1025.3,0.0,5.2,0.001,0.3,0.022,0.016,27.0,13.0
18526,5.8,0.0,1.6,71.0,6.5,1025.2,0.0,4.8,0.001,0.3,0.021,0.015,27.0,15.0
18527,5.0,0.0,1.1,75.0,6.5,1025.6,0.0,3.5,0.001,0.3,0.022,0.014,26.0,15.0
18528,4.3,0.0,1.4,76.0,6.3,1025.2,0.0,2.7,0.001,0.3,0.022,0.01,23.0,15.0
18529,4.2,0.0,1.0,77.0,6.3,1025.3,0.0,2.3,0.001,0.3,0.022,0.009,23.0,13.0
18530,4.6,0.0,1.4,57.0,4.8,1025.5,0.0,2.3,0.001,0.3,0.027,0.008,23.0,16.0
18531,4.5,0.0,1.1,47.0,4.0,1025.5,0.0,1.9,0.001,0.3,0.027,0.008,34.0,13.0
18532,4.3,0.0,1.4,37.0,3.1,1025.3,0.0,2.0,0.002,0.3,0.029,0.01,48.0,19.0
18533,4.3,0.0,1.2,35.0,2.9,1025.2,0.0,1.3,0.002,0.3,0.027,0.015,51.0,22.0
18534,4.3,0.0,1.6,34.0,2.8,1025.6,0.0,2.0,0.002,0.3,0.022,0.022,39.0,18.0
18535,3.5,0.0,1.6,37.0,2.9,1025.8,0.0,1.3,0.002,0.4,0.016,0.034,55.0,21.0
18536,3.7,0.0,1.8,34.0,2.7,1026.1,0.0,2.2,0.003,0.5,0.013,0.042,66.0,27.0
18537,6.8,0.0,1.0,27.0,2.7,1026.5,1.0,6.1,0.003,0.4,0.027,0.019,66.0,24.0
18538,9.4,0.0,0.6,18.0,2.1,1026.6,1.0,19.9,0.003,0.3,0.039,0.006,63.0,20.0
18539,9.7,0.0,1.8,23.0,2.8,1026.1,1.0,19.8,0.003,0.3,0.041,0.007,55.0,20.0
18540,10.0,0.0,2.4,33.0,4.1,1025.0,1.0,21.6,0.002,0.3,0.042,0.006,56.0,17.0
18541,9.7,0.0,2.3,40.0,4.8,1024.4,1.0,20.6,0.002,0.3,0.043,0.006,46.0,15.0
18542,9.8,0.0,2.0,44.0,5.4,1023.8,1.0,21.0,0.003,0.3,0.045,0.006,46.0,25.0
18543,9.2,0.0,2.3,40.0,4.6,1023.7,1.0,19.6,0.003,0.3,0.047,0.006,53.0,30.0
18544,8.5,0.0,1.9,48.0,5.3,1024.2,1.0,12.7,0.003,0.3,0.045,0.008,53.0,26.0
18545,7.6,0.0,1.8,50.0,5.2,1024.0,0.0,8.9,0.003,0.3,0.042,0.01,57.0,27.0
18546,6.9,0.0,2.0,50.0,5.0,1023.7,0.0,6.9,0.003,0.4,0.045,0.01,57.0,32.0
18547,6.5,0.0,2.9,49.0,4.8,1023.4,0.0,6.4,0.003,0.4,0.044,0.01,56.0,32.0
18548,6.8,0.0,1.4,45.0,4.4,1023.6,0.0,6.4,0.003,0.4,0.029,0.017,59.0,30.0
18549,6.9,0.0,0.3,46.0,4.6,1023.5,0.0,5.9,0.003,0.4,0.022,0.019,62.0,34.0
18550,7.2,0.0,0.5,49.0,5.0,1024.2,0.0,6.4,0.003,0.4,0.024,0.019,56.0,28.0
18551,7.4,0.0,0.9,47.0,4.9,1023.7,0.0,6.6,0.002,0.4,0.026,0.019,53.0,29.0
18552,7.3,0.0,1.2,52.0,5.3,1023.3,0.0,6.8,0.002,0.4,0.026,0.015,53.0,25.0
18553,7.5,0.0,1.0,52.0,5.4,1023.7,0.0,6.7,0.002,0.3,0.037,0.008,40.0,23.0
18554,7.9,0.0,1.8,47.0,5.0,1023.7,0.0,6.9,0.002,0.2,0.041,0.005,39.0,15.0
18555,7.2,0.0,0.4,48.0,4.9,1023.1,0.0,5.9,0.002,0.2,0.028,0.007,34.0,15.0
18556,6.8,0.0,0.4,54.0,5.4,1022.7,0.0,6.0,0.001,0.2,0.026,0.01,31.0,12.0
18557,6.9,0.0,0.6,54.0,5.4,1022.7,0.0,5.8,0.002,0.2,0.026,0.009,34.0,14.0
18558,7.0,0.0,0.8,55.0,5.5,1022.6,0.0,6.0,0.001,0.3,0.021,0.023,34.0,15.0
18559,5.9,0.0,1.1,60.0,5.6,1022.6,0.0,3.6,0.002,0.3,0.016,0.033,40.0,15.0
18560,5.6,0.0,1.3,62.0,5.6,1023.0,0.1,4.5,0.003,0.4,0.017,0.034,43.0,21.0
18561,8.2,0.0,0.9,58.0,6.3,1023.2,1.0,8.8,0.002,0.3,0.031,0.011,42.0,23.0
18562,9.9,0.0,0.7,53.0,6.4,1023.0,1.0,21.4,0.002,0.3,0.037,0.009,46.0,18.0
18563,10.8,0.0,1.8,53.0,6.8,1023.0,1.0,26.9,0.002,0.3,0.043,0.009,48.0,20.0
18564,12.0,0.0,2.0,51.0,7.1,1022.5,1.0,28.3,0.002,0.3,0.046,0.009,58.0,26.0
18565,11.5,0.0,3.2,54.0,7.3,1021.9,1.0,29.0,0.002,0.3,0.047,0.01,57.0,30.0
18566,11.3,0.0,2.8,49.0,6.5,1021.2,1.0,29.0,0.002,0.3,0.051,0.009,59.0,29.0
18567,11.1,0.0,3.0,52.0,6.8,1021.3,1.0,25.3,0.002,0.3,0.051,0.009,60.0,31.0
18568,10.4,0.0,2.1,51.0,6.4,1021.0,1.0,16.7,0.002,0.3,0.049,0.012,68.0,32.0
18569,10.1,0.0,1.9,52.0,6.4,1021.3,1.0,10.9,0.002,0.3,0.049,0.011,58.0,32.0
18570,9.2,0.0,1.7,53.0,6.2,1021.7,0.7,7.9,0.0,0.0,0.0,0.0,58.0,29.0
18571,8.6,0.0,1.1,54.0,6.0,1022.2,0.0,5.4,0.002,0.4,0.029,0.025,57.0,33.0
18572,7.2,0.0,1.4,61.0,6.2,1022.4,0.0,5.8,0.002,0.4,0.03,0.025,64.0,36.0
18573,6.8,0.0,1.4,62.0,6.1,1022.0,0.0,5.8,0.002,0.5,0.029,0.024,59.0,38.0
18574,7.3,0.0,1.1,60.0,6.1,1022.2,0.0,5.3,0.002,0.4,0.031,0.016,54.0,34.0
18575,7.8,0.0,0.8,60.0,6.3,1022.4,0.0,6.5,0.002,0.4,0.029,0.015,50.0,37.0
18576,7.9,0.0,0.8,59.0,6.2,1022.6,0.0,6.7,0.002,0.4,0.035,0.012,50.0,38.0
18577,7.3,0.0,1.7,45.0,4.6,1021.4,0.0,6.6,0.003,0.4,0.044,0.007,52.0,39.0
18578,7.0,0.0,1.8,29.0,2.9,1022.6,0.0,6.4,0.003,0.4,0.034,0.01,61.0,39.0
18579,7.3,0.0,0.2,57.0,5.8,1022.0,0.0,5.9,0.002,0.4,0.027,0.013,55.0,34.0
18580,6.9,0.0,1.4,64.0,6.3,1021.4,0.0,6.4,0.002,0.4,0.029,0.012,49.0,31.0
18581,7.1,0.0,0.8,59.0,6.0,1021.7,0.0,6.2,0.002,0.4,0.029,0.014,51.0,33.0
18582,6.9,0.0,1.3,58.0,5.8,1021.8,0.0,6.3,0.002,0.4,0.024,0.022,51.0,32.0
18583,7.2,0.0,1.0,55.0,5.6,1022.7,0.0,6.4,0.002,0.4,0.022,0.026,48.0,34.0
18584,7.5,0.0,0.5,58.0,6.0,1023.1,0.0,6.9,0.002,0.4,0.026,0.018,50.0,35.0
18585,8.1,0.0,0.7,61.0,6.6,1023.2,0.0,9.9,0.002,0.4,0.027,0.017,57.0,36.0
18586,8.3,0.0,0.7,53.0,5.8,1023.4,0.0,11.1,0.003,0.4,0.036,0.011,58.0,39.0
18587,8.4,0.0,1.1,39.0,4.3,1023.6,0.0,11.7,0.003,0.4,0.038,0.01,58.0,40.0
18588,9.6,0.0,0.9,42.0,5.0,1022.8,0.1,18.8,0.0,0.0,0.0,0.0,0.0,0.0
18589,9.0,0.0,1.6,48.0,5.5,1022.3,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
18590,9.2,0.0,0.5,54.0,6.2,1022.4,0.0,15.3,0.0,0.0,0.0,0.0,49.0,33.0
18591,9.5,0.0,1.0,55.0,6.5,1021.8,0.1,16.3,0.002,0.3,0.042,0.01,44.0,31.0
18592,9.2,0.0,1.2,53.0,6.2,1021.6,0.6,15.9,0.002,0.3,0.043,0.011,43.0,25.0
18593,9.1,0.0,1.0,54.0,6.2,1020.7,1.0,10.8,0.002,0.3,0.038,0.016,39.0,24.0
18594,7.6,0.0,1.6,55.0,5.8,1020.8,0.6,7.1,0.003,0.3,0.029,0.023,41.0,22.0
18595,6.9,0.0,1.1,58.0,5.8,1021.6,0.0,5.3,0.002,0.4,0.029,0.026,48.0,33.0
18596,6.4,0.0,1.5,62.0,6.0,1022.1,0.0,5.2,0.002,0.5,0.037,0.021,54.0,36.0
18597,6.3,0.0,1.9,62.0,5.9,1021.8,0.0,5.0,0.002,0.5,0.037,0.021,54.0,41.0
18598,6.1,0.0,1.5,61.0,5.8,1021.3,0.0,4.7,0.002,0.5,0.03,0.025,52.0,31.0
18599,6.1,0.0,1.2,59.0,5.6,1021.5,0.0,4.5,0.002,0.4,0.03,0.021,48.0,22.0
18600,6.1,0.0,1.3,54.0,5.1,1020.9,0.0,4.2,0.001,0.4,0.032,0.017,32.0,17.0
18601,6.3,0.0,1.2,69.0,6.6,1020.2,0.0,4.8,0.001,0.3,0.031,0.016,32.0,20.0
18602,6.2,0.0,1.4,73.0,6.9,1019.4,0.0,4.5,0.001,0.3,0.037,0.013,31.0,26.0
18603,6.8,0.0,0.9,70.0,6.9,1019.4,0.0,4.9,0.002,0.3,0.04,0.013,34.0,23.0
18604,7.9,0.0,0.6,67.0,7.1,1017.7,0.0,7.0,0.002,0.3,0.045,0.01,44.0,30.0
18605,8.9,0.0,0.8,70.0,8.0,1018.0,0.0,7.5,0.002,0.3,0.045,0.011,45.0,30.0
18606,8.5,0.2,0.5,78.0,8.6,1017.5,0.0,6.4,0.001,0.3,0.041,0.013,45.0,36.0
18607,8.4,0.0,0.8,84.0,9.2,1017.7,0.0,6.5,0.001,0.3,0.045,0.012,48.0,32.0
18608,8.4,0.0,1.3,80.0,8.8,1018.1,0.0,6.6,0.001,0.3,0.042,0.016,39.0,22.0
18609,8.4,0.2,0.7,80.0,8.8,1018.2,0.0,7.2,0.001,0.3,0.037,0.021,29.0,18.0
18610,8.4,0.0,1.6,87.0,9.5,1018.3,0.0,8.1,0.001,0.3,0.046,0.013,24.0,18.0
18611,9.6,0.0,1.6,81.0,9.6,1017.8,0.0,10.8,0.001,0.3,0.047,0.01,19.0,18.0
18612,10.0,0.4,2.0,72.0,8.8,1017.6,0.0,10.6,0.001,0.3,0.05,0.009,20.0,11.0
18613,10.7,0.0,2.2,70.0,9.0,1016.1,0.0,15.4,0.001,0.3,0.05,0.009,18.0,9.0
18614,10.4,0.0,2.0,71.0,8.9,1015.1,0.0,14.2,0.001,0.3,0.044,0.011,10.0,7.0
18615,10.0,0.0,1.4,74.0,9.0,1014.5,0.0,10.7,0.001,0.3,0.039,0.015,17.0,9.0
18616,9.0,0.0,1.0,76.0,8.7,1014.3,0.0,9.5,0.001,0.3,0.038,0.014,17.0,13.0
18617,8.6,0.0,1.6,82.0,9.1,1013.8,0.0,8.8,0.001,0.3,0.035,0.018,21.0,10.0
18618,8.4,0.0,1.4,79.0,8.7,1013.7,0.0,8.3,0.001,0.3,0.038,0.017,22.0,13.0
18619,8.4,0.0,0.4,75.0,8.2,1014.3,0.0,7.5,0.001,0.3,0.045,0.01,23.0,14.0
18620,8.4,0.0,0.7,76.0,8.4,1015.1,0.0,7.6,0.001,0.3,0.043,0.012,28.0,16.0
18621,8.6,0.0,1.4,80.0,8.9,1015.3,0.0,7.9,0.001,0.3,0.045,0.01,28.0,16.0
18622,8.4,0.0,1.3,81.0,8.9,1015.7,0.0,8.0,0.001,0.3,0.039,0.012,23.0,16.0
18623,8.1,0.0,0.3,81.0,8.7,1015.4,0.0,7.2,0.001,0.3,0.043,0.009,21.0,16.0
18624,7.9,0.0,1.3,76.0,8.1,1015.1,0.0,6.9,0.001,0.3,0.043,0.008,23.0,15.0
18625,7.7,0.0,1.7,79.0,8.2,1014.5,0.0,7.3,0.001,0.3,0.04,0.008,27.0,18.0
18626,7.4,0.0,0.3,79.0,8.1,1014.2,0.0,6.4,0.001,0.4,0.041,0.007,33.0,21.0
18627,7.4,0.0,1.8,77.0,7.9,1013.5,0.0,7.0,0.001,0.4,0.04,0.008,31.0,26.0
18628,7.2,0.0,0.4,72.0,7.3,1014.0,0.0,6.2,0.001,0.4,0.045,0.007,54.0,33.0
18629,6.6,0.0,0.6,66.0,6.4,1013.9,0.0,5.4,0.001,0.4,0.042,0.01,54.0,32.0
18630,6.3,0.0,1.2,70.0,6.7,1014.6,0.0,5.2,0.001,0.3,0.044,0.007,61.0,28.0
18631,4.6,0.0,0.3,67.0,5.7,1015.0,0.0,2.2,0.001,0.4,0.036,0.014,39.0,26.0
18632,4.7,0.0,2.6,66.0,5.6,1015.6,0.0,3.6,0.001,0.3,0.039,0.011,31.0,18.0
18633,6.3,0.0,1.9,64.0,6.1,1015.6,0.8,8.1,0.001,0.3,0.044,0.008,32.0,17.0
18634,7.5,0.0,0.9,60.0,6.2,1016.8,1.0,18.5,0.001,0.2,0.046,0.006,31.0,17.0
18635,7.9,0.0,1.9,57.0,6.1,1015.6,1.0,17.5,0.001,0.3,0.046,0.006,28.0,14.0
18636,7.5,0.0,1.6,60.0,6.2,1015.1,0.8,16.3,0.001,0.3,0.047,0.006,32.0,21.0
18637,7.3,0.0,1.7,63.0,6.4,1014.6,0.6,13.1,0.001,0.3,0.047,0.006,33.0,22.0
18638,7.5,0.0,1.8,64.0,6.6,1015.1,0.7,17.7,0.001,0.3,0.048,0.006,35.0,19.0
18639,8.1,0.0,1.7,62.0,6.7,1014.2,1.0,19.8,0.001,0.3,0.049,0.007,36.0,21.0
18640,7.7,0.0,2.7,62.0,6.5,1013.7,1.0,13.3,0.001,0.3,0.05,0.007,34.0,25.0
18641,7.5,0.0,1.5,66.0,6.8,1014.0,1.0,8.3,0.001,0.4,0.048,0.009,41.0,26.0
18642,6.6,0.0,1.0,71.0,6.9,1014.3,0.6,5.7,0.001,0.4,0.043,0.014,46.0,27.0
18643,6.6,0.0,2.1,72.0,7.0,1015.4,0.0,6.2,0.001,0.4,0.038,0.019,41.0,23.0
