,기온(°C),강수량(mm),풍속(m__s),습도(%),증기압(hPa),현지기압(hPa),일조(hr),지면온도(°C),SO2,CO,O3,NO2,PM10,PM25
14160,29.6,0.0,1.8,66.0,27.2,1003.3,0.0,28.2,0.004,1.4,0.007,0.007,15.0,9.0
14161,29.3,0.0,1.5,70.0,28.4,1002.8,0.0,27.2,0.004,1.8,0.002,0.015,11.0,6.0
14162,29.3,0.0,1.3,72.0,29.3,1002.7,0.0,27.0,0.004,0.9,0.002,0.015,18.0,8.0
14163,29.3,0.0,1.1,76.0,30.9,1002.5,0.0,27.3,0.004,1.5,0.001,0.014,21.0,10.0
14164,29.1,0.0,0.6,73.0,29.3,1002.3,0.0,26.4,0.004,1.4,0.001,0.014,19.0,16.0
14165,28.6,0.0,1.6,87.0,34.0,1002.2,0.0,27.0,0.004,1.8,0.001,0.014,25.0,13.0
14166,28.7,0.0,1.2,82.0,32.2,1002.7,0.0,27.8,0.004,1.2,0.001,0.019,25.0,11.0
14167,28.9,0.0,0.8,79.0,31.3,1002.9,0.0,30.1,0.005,0.9,0.002,0.022,28.0,11.0
14168,30.1,0.0,0.9,66.0,28.1,1002.8,0.1,34.8,0.005,1.5,0.007,0.015,31.0,10.0
14169,30.8,0.0,2.2,64.0,28.3,1002.9,0.9,37.1,0.006,0.8,0.013,0.015,27.0,8.0
14170,32.1,0.0,2.3,56.0,26.8,1002.9,1.0,47.0,0.006,0.9,0.02,0.021,23.0,11.0
14171,32.8,0.0,2.8,57.0,28.3,1002.8,1.0,52.8,0.008,1.0,0.031,0.014,33.0,14.0
14172,33.0,0.0,2.7,51.0,25.6,1002.8,1.0,55.3,0.009,0.9,0.045,0.009,33.0,13.0
14173,33.7,0.0,2.6,53.0,27.6,1002.4,1.0,55.8,0.0,0.0,0.0,0.0,0.0,0.0
14174,34.4,0.0,3.0,48.0,26.0,1002.2,1.0,58.2,0.0,0.0,0.0,0.0,0.0,0.0
14175,34.4,0.0,3.2,48.0,26.0,1001.7,1.0,53.7,0.006,1.6,0.026,0.015,0.0,0.0
14176,32.5,0.0,4.8,56.0,27.2,1001.3,1.0,45.7,0.006,1.9,0.027,0.016,16.0,7.0
14177,32.6,0.0,4.5,53.0,26.0,1001.3,1.0,44.5,0.006,1.4,0.013,0.018,18.0,6.0
14178,32.0,0.0,4.2,62.0,29.3,1001.0,1.0,39.9,0.005,1.3,0.015,0.013,17.0,5.0
14179,30.7,0.0,3.4,66.0,29.1,1000.9,0.4,33.8,0.004,1.3,0.011,0.017,14.0,4.0
14180,30.9,0.0,3.1,59.0,26.3,1001.0,0.0,31.7,0.004,0.5,0.009,0.02,11.0,3.0
14181,30.5,0.0,2.2,64.0,27.9,1001.4,0.0,30.7,0.004,0.6,0.006,0.025,13.0,5.0
14182,30.3,0.0,2.3,66.0,28.4,1001.4,0.0,29.9,0.004,1.6,0.009,0.024,14.0,5.0
14183,29.9,0.0,2.6,70.0,29.5,1001.3,0.0,29.4,0.004,1.4,0.009,0.023,18.0,7.0
14184,29.6,0.0,2.9,72.0,29.8,1001.2,0.0,29.4,0.004,1.7,0.011,0.016,24.0,7.0
14185,29.3,0.0,2.6,73.0,29.7,1000.9,0.0,28.7,0.004,0.8,0.013,0.012,19.0,5.0
14186,29.1,0.0,2.6,75.0,30.2,1000.7,0.0,28.3,0.004,0.9,0.012,0.014,19.0,6.0
14187,28.8,0.0,2.3,80.0,31.5,1000.3,0.0,28.2,0.004,1.8,0.01,0.015,18.0,9.0
14188,28.6,0.0,2.3,84.0,32.8,1000.3,0.0,27.9,0.004,1.3,0.007,0.018,26.0,8.0
14189,28.7,0.0,0.9,78.0,30.6,1000.4,0.0,27.6,0.004,1.9,0.003,0.025,25.0,8.0
14190,28.6,0.0,0.8,81.0,31.7,1000.4,0.0,27.3,0.004,0.8,0.004,0.03,27.0,13.0
14191,29.4,0.0,1.9,75.0,30.6,1000.7,0.5,32.0,0.004,2.1,0.013,0.029,29.0,11.0
14192,31.1,0.0,3.2,61.0,27.4,1000.7,1.0,37.4,0.005,1.3,0.031,0.018,33.0,16.0
14193,32.2,0.0,2.1,58.0,27.7,1000.5,1.0,43.2,0.005,1.0,0.042,0.015,26.0,11.0
14194,32.8,0.0,3.1,58.0,28.8,1000.7,1.0,49.2,0.005,1.2,0.059,0.013,28.0,16.0
14195,33.5,0.0,2.3,56.0,28.9,1000.2,1.0,54.3,0.005,1.4,0.075,0.013,31.0,16.0
14196,34.4,0.0,2.3,52.0,28.3,999.4,1.0,58.2,0.005,2.0,0.087,0.012,30.0,18.0
14197,34.6,0.0,2.9,55.0,30.2,998.5,1.0,49.3,0.004,1.4,0.082,0.013,36.0,18.0
14198,34.9,0.0,2.3,53.0,29.5,997.9,0.6,46.8,0.004,0.9,0.081,0.014,34.0,13.0
14199,34.4,0.0,5.1,59.0,32.1,997.4,0.5,44.5,0.006,0.9,0.077,0.015,31.0,16.0
14200,29.0,2.9,4.1,67.0,26.8,997.3,0.6,33.5,0.006,1.6,0.051,0.018,36.0,20.0
14201,29.9,0.0,3.5,66.0,27.7,997.0,1.0,32.8,0.003,1.1,0.043,0.015,25.0,13.0
14202,31.5,0.0,2.7,59.0,27.2,997.0,1.0,31.0,0.003,0.8,0.024,0.02,17.0,9.0
14203,30.2,0.0,4.9,64.0,27.4,997.7,0.3,28.4,0.003,1.2,0.02,0.016,24.0,6.0
14204,28.6,0.0,3.7,75.0,29.3,998.3,0.0,27.0,0.003,0.9,0.015,0.016,20.0,6.0
14205,28.6,0.0,3.6,70.0,27.2,998.5,0.0,26.4,0.003,1.3,0.012,0.019,19.0,5.0
14206,28.4,0.0,1.9,76.0,29.3,998.3,0.0,26.3,0.004,1.3,0.008,0.023,15.0,4.0
14207,28.1,0.0,2.9,78.0,29.5,998.0,0.0,26.1,0.003,1.0,0.007,0.02,18.0,5.0
14208,28.5,0.0,3.5,70.0,27.1,998.0,0.0,26.0,0.003,1.4,0.008,0.017,17.0,6.0
14209,28.7,0.0,3.2,70.0,27.4,997.8,0.0,25.9,0.003,0.8,0.013,0.009,21.0,7.0
14210,28.7,0.0,4.2,68.0,26.8,998.1,0.0,25.8,0.003,1.4,0.015,0.007,13.0,7.0
14211,28.7,0.0,3.5,68.0,26.8,998.5,0.0,25.8,0.0,1.1,0.017,0.006,11.0,6.0
14212,28.8,0.0,3.5,65.0,25.6,998.9,0.0,25.9,0.0,1.3,0.014,0.008,13.0,7.0
14213,28.7,0.0,3.5,68.0,26.8,999.0,0.0,25.7,0.0,1.1,0.005,0.016,13.0,7.0
14214,28.2,0.0,2.8,70.0,26.8,999.2,0.0,25.3,0.0,1.1,0.004,0.02,18.0,9.0
14215,28.4,0.0,3.1,69.0,26.6,999.8,0.0,26.3,0.0,1.6,0.005,0.021,21.0,8.0
14216,28.9,0.0,1.8,71.0,28.3,1000.2,0.1,29.8,0.0,1.1,0.008,0.018,17.0,7.0
14217,31.4,0.0,3.3,58.0,26.6,999.9,1.0,37.1,0.0,1.3,0.014,0.011,19.0,6.0
14218,32.6,0.0,4.9,54.0,26.4,1000.0,1.0,43.3,0.0,1.0,0.019,0.011,25.0,4.0
14219,33.3,0.0,4.8,53.0,27.1,1000.3,1.0,45.5,0.0,1.3,0.027,0.01,23.0,2.0
14220,34.2,0.0,5.1,49.0,26.3,1000.2,0.9,51.3,0.0,1.4,0.033,0.009,17.0,2.0
14221,33.6,0.0,5.3,48.0,24.9,1000.2,1.0,50.2,0.0,1.3,0.039,0.01,14.0,2.0
14222,34.2,0.0,5.9,45.0,24.1,999.7,1.0,50.5,0.0,0.5,0.042,0.011,17.0,2.0
14223,34.2,0.0,4.8,43.0,23.1,999.8,1.0,48.6,0.0,0.3,0.042,0.012,14.0,2.0
14224,33.7,0.0,5.1,44.0,22.9,1000.1,1.0,45.3,0.0,0.3,0.04,0.014,16.0,2.0
14225,32.7,0.0,5.8,45.0,22.2,1000.8,1.0,38.6,0.0,0.3,0.037,0.015,18.0,3.0
14226,32.2,0.0,6.3,43.0,20.6,1001.3,1.0,35.2,0.0,0.3,0.032,0.017,16.0,4.0
14227,31.0,0.0,5.5,45.0,20.1,1002.1,0.9,31.3,0.0,0.3,0.024,0.018,17.0,4.0
14228,29.5,0.0,4.8,48.0,19.7,1003.0,0.1,28.9,0.0,0.3,0.021,0.017,20.0,4.0
14229,28.2,0.0,5.1,48.0,18.3,1003.7,0.0,27.4,0.0,0.2,0.023,0.013,15.0,4.0
14230,27.3,0.0,5.4,46.0,16.6,1004.1,0.0,26.1,0.0,0.2,0.024,0.013,14.0,3.0
14231,26.4,0.0,5.9,44.0,15.1,1004.1,0.0,24.9,0.0,0.2,0.023,0.012,14.0,2.0
14232,25.6,0.0,5.2,45.0,14.7,1004.6,0.0,24.0,0.0,0.2,0.023,0.01,15.0,2.0
14233,24.7,0.0,4.2,47.0,14.6,1004.7,0.0,23.1,0.0,0.2,0.026,0.007,10.0,2.0
14234,24.0,0.0,5.1,49.0,14.6,1004.7,0.0,22.4,0.0,0.2,0.026,0.005,11.0,2.0
14235,23.5,0.0,5.2,50.0,14.4,1004.8,0.0,21.9,0.0,0.2,0.026,0.004,8.0,2.0
14236,23.1,0.0,5.0,52.0,14.6,1005.1,0.0,21.4,0.0,0.2,0.025,0.006,14.0,2.0
14237,22.8,0.0,4.7,54.0,14.9,1005.1,0.0,21.0,0.0,0.2,0.02,0.01,12.0,2.0
14238,22.6,0.0,4.5,57.0,15.6,1005.5,0.0,20.8,0.0,0.2,0.016,0.014,11.0,2.0
14239,23.3,0.0,4.7,52.0,14.8,1005.7,0.6,23.4,0.0,0.3,0.015,0.016,14.0,2.0
14240,24.6,0.0,4.6,46.0,14.2,1005.8,1.0,31.5,0.0,0.2,0.018,0.014,16.0,2.0
14241,25.7,0.0,5.3,44.0,14.5,1005.7,1.0,38.1,0.0,0.2,0.021,0.013,21.0,2.0
14242,27.4,0.0,5.9,38.0,13.8,1005.2,1.0,43.4,0.0,0.2,0.026,0.012,16.0,2.0
14243,28.4,0.0,5.0,37.0,14.2,1004.7,1.0,48.4,0.0,0.2,0.032,0.012,15.0,2.0
14244,29.1,0.0,5.1,35.0,14.0,1004.2,1.0,52.4,0.0,0.2,0.039,0.011,19.0,2.0
14245,30.5,0.0,4.0,31.0,13.5,1003.6,1.0,54.6,0.0,0.2,0.044,0.013,11.0,2.0
14246,31.4,0.0,3.9,31.0,14.2,1003.0,1.0,55.1,0.0,0.2,0.046,0.012,13.0,2.0
14247,32.1,0.0,4.2,28.0,13.3,1002.4,1.0,53.6,0.0,0.2,0.05,0.013,16.0,2.0
14248,32.3,0.0,3.9,28.0,13.5,1001.7,1.0,49.7,0.0,0.2,0.05,0.015,10.0,2.0
14249,32.0,0.0,3.5,28.0,13.3,1001.9,1.0,44.6,0.0,0.2,0.049,0.022,12.0,2.0
14250,31.6,0.0,3.8,31.0,14.4,1001.7,1.0,34.6,0.0,0.2,0.04,0.03,18.0,2.0
14251,30.6,0.0,2.4,35.0,15.3,1001.7,0.8,29.6,0.0,0.3,0.023,0.05,18.0,2.0
14252,29.6,0.0,3.8,38.0,15.7,1002.1,0.0,27.3,0.0,0.3,0.013,0.054,24.0,2.0
14253,28.9,0.0,3.7,40.0,15.9,1002.6,0.0,26.2,0.0,0.3,0.018,0.035,19.0,5.0
14254,27.8,0.0,4.6,45.0,16.7,1003.3,0.0,25.7,0.0,0.2,0.017,0.023,20.0,3.0
14255,26.8,0.0,4.6,47.0,16.5,1003.4,0.0,24.7,0.0,0.2,0.017,0.017,17.0,2.0
14256,25.7,0.0,3.2,51.0,16.7,1003.9,0.0,23.4,0.0,0.2,0.02,0.01,14.0,2.0
14257,24.8,0.0,4.5,52.0,16.2,1004.1,0.0,22.6,0.0,0.2,0.022,0.006,11.0,2.0
14258,24.0,0.0,3.1,54.0,16.1,1004.2,0.0,21.8,0.0,0.2,0.022,0.006,10.0,2.0
14259,23.5,0.0,3.5,54.0,15.6,1004.2,0.0,21.2,0.0,0.2,0.02,0.008,10.0,2.0
14260,23.2,0.0,3.7,54.0,15.3,1004.2,0.0,21.8,0.0,0.2,0.019,0.009,12.0,2.0
14261,23.0,0.0,2.9,55.0,15.4,1004.3,0.0,21.4,0.0,0.2,0.015,0.016,11.0,2.0
14262,22.5,0.0,3.8,58.0,15.8,1004.8,0.0,20.7,0.0,0.2,0.013,0.018,15.0,2.0
14263,23.0,0.0,4.5,56.0,15.7,1004.6,0.6,24.7,0.0,0.2,0.015,0.016,16.0,2.0
14264,24.5,0.0,3.4,52.0,15.9,1004.5,1.0,32.1,0.0,0.2,0.02,0.011,19.0,2.0
14265,26.1,0.0,3.2,46.0,15.5,1004.8,1.0,40.6,0.0,0.2,0.022,0.013,21.0,2.0
14266,27.5,0.0,4.6,42.0,15.4,1004.7,1.0,46.1,0.0,0.2,0.026,0.012,16.0,2.0
14267,28.2,0.0,2.7,38.0,14.5,1004.2,1.0,52.3,0.0,0.2,0.032,0.013,18.0,2.0
14268,29.4,0.0,2.1,39.0,15.9,1003.4,1.0,55.7,0.0,0.2,0.041,0.013,18.0,2.0
14269,29.3,0.0,2.5,40.0,16.2,1002.6,1.0,53.4,0.0,0.2,0.047,0.013,20.0,2.0
14270,29.4,0.0,4.0,39.0,15.9,1002.0,1.0,52.9,0.0,0.2,0.055,0.016,17.0,2.0
14271,30.1,0.0,5.0,38.0,16.2,1001.3,1.0,50.2,0.0,0.2,0.063,0.018,17.0,2.0
14272,28.4,0.0,5.0,49.0,18.9,1001.0,0.7,36.2,0.0,0.2,0.056,0.019,23.0,5.0
14273,29.2,0.0,2.7,42.0,16.9,1001.0,0.6,39.8,0.0,0.2,0.055,0.017,27.0,5.0
14274,29.0,0.0,2.6,43.0,17.2,1000.7,0.8,34.5,0.0,0.2,0.051,0.02,24.0,7.0
14275,28.4,0.0,2.8,42.0,16.2,1000.8,0.8,29.7,0.0,0.3,0.044,0.021,24.0,6.0
14276,27.6,0.0,2.8,47.0,17.3,1001.0,0.0,26.8,0.0,0.3,0.036,0.023,21.0,3.0
14277,26.8,0.0,2.9,57.0,20.0,1001.5,0.0,26.1,0.0,0.3,0.025,0.021,22.0,4.0
14278,26.4,0.0,2.6,59.0,20.2,1001.7,0.0,25.6,0.0,0.3,0.023,0.018,17.0,3.0
14279,25.9,0.0,2.6,57.0,19.0,1001.6,0.0,24.3,0.0,0.3,0.025,0.013,12.0,5.0
14280,25.5,0.0,2.3,64.0,20.8,1001.8,0.0,24.0,0.003,0.3,0.034,0.01,15.0,3.0
14281,25.1,0.0,2.1,66.0,20.9,1001.9,0.0,23.8,0.003,0.3,0.035,0.009,19.0,2.0
14282,24.8,0.0,1.1,68.0,21.2,1002.0,0.0,22.9,0.003,0.3,0.037,0.007,21.0,5.0
14283,24.6,0.0,1.4,68.0,20.9,1002.1,0.0,23.1,0.003,0.3,0.038,0.005,27.0,5.0
14284,24.6,0.0,1.1,66.0,20.4,1002.1,0.0,23.0,0.003,0.3,0.027,0.013,24.0,6.0
14285,24.4,0.0,1.3,66.0,20.1,1002.5,0.0,22.4,0.004,0.3,0.017,0.024,23.0,8.0
14286,24.2,0.0,1.2,65.0,19.5,1002.4,0.0,22.5,0.004,0.4,0.007,0.036,25.0,8.0
14287,24.5,0.0,1.0,62.0,19.0,1002.8,0.0,26.2,0.004,0.4,0.013,0.03,30.0,10.0
14288,26.1,0.0,1.8,56.0,18.9,1002.9,0.3,31.7,0.004,0.3,0.025,0.021,28.0,9.0
14289,26.5,0.0,1.8,55.0,19.0,1003.0,0.1,32.1,0.004,0.3,0.034,0.02,28.0,10.0
14290,27.3,0.0,2.1,54.0,19.5,1003.0,0.0,35.4,0.004,0.3,0.045,0.017,31.0,10.0
14291,29.2,0.0,1.3,50.0,20.2,1002.9,0.6,47.7,0.004,0.3,0.058,0.014,33.0,11.0
14292,29.2,0.0,3.1,51.0,20.6,1002.4,1.0,51.3,0.004,0.3,0.069,0.016,30.0,11.0
14293,29.9,0.0,2.9,48.0,20.1,1002.0,1.0,53.3,0.004,0.2,0.075,0.013,32.0,9.0
14294,30.3,0.0,2.3,48.0,20.6,1001.2,1.0,48.4,0.006,0.3,0.093,0.018,26.0,9.0
14295,30.2,0.0,3.4,52.0,22.2,1000.7,1.0,47.4,0.007,0.3,0.102,0.019,38.0,15.0
14296,30.6,0.0,2.9,52.0,22.8,1000.4,1.0,44.1,0.006,0.4,0.094,0.017,50.0,22.0
14297,29.6,0.0,3.6,56.0,23.1,1000.5,0.7,39.1,0.006,0.4,0.082,0.017,46.0,20.0
14298,29.2,0.0,3.7,58.0,23.4,1000.6,0.8,35.3,0.006,0.4,0.063,0.017,40.0,21.0
14299,28.1,0.0,2.1,61.0,23.1,1000.7,0.7,28.7,0.007,0.4,0.049,0.018,30.0,12.0
14300,26.8,0.0,3.7,69.0,24.3,1000.8,0.0,26.7,0.008,0.3,0.046,0.014,31.0,14.0
14301,26.7,0.0,2.7,71.0,24.7,1001.2,0.0,26.7,0.007,0.3,0.042,0.011,32.0,11.0
14302,26.8,0.0,1.9,71.0,24.9,1001.2,0.0,26.3,0.005,0.3,0.031,0.017,26.0,13.0
14303,26.7,0.0,0.9,69.0,24.1,1001.1,0.0,25.1,0.004,0.4,0.016,0.029,28.0,10.0
14304,26.5,0.0,0.9,75.0,25.8,1001.0,0.0,24.8,0.004,0.5,0.002,0.047,31.0,9.0
14305,26.3,0.0,1.5,76.0,26.0,1000.8,0.0,24.2,0.005,0.4,0.018,0.029,30.0,10.0
14306,25.8,0.0,2.1,87.0,28.8,1000.7,0.0,23.9,0.006,0.3,0.033,0.009,28.0,14.0
14307,25.3,0.0,1.8,84.0,26.9,1000.4,0.0,23.3,0.006,0.3,0.03,0.012,25.0,9.0
14308,25.0,0.0,1.3,79.0,24.9,1000.3,0.0,22.8,0.006,0.3,0.028,0.015,29.0,10.0
14309,24.7,0.0,1.4,74.0,22.9,1000.5,0.0,22.7,0.005,0.4,0.016,0.028,33.0,14.0
14310,24.9,0.0,2.3,74.0,23.2,1000.3,0.0,23.9,0.006,0.5,0.014,0.037,35.0,15.0
14311,25.4,0.0,2.5,69.0,22.2,1000.1,0.3,27.3,0.007,0.5,0.017,0.04,47.0,21.0
14312,26.7,0.0,2.1,63.0,22.0,999.8,0.9,30.6,0.005,0.4,0.027,0.031,45.0,23.0
14313,27.8,0.0,2.7,57.0,21.2,999.8,0.6,33.7,0.005,0.4,0.03,0.03,39.0,17.0
14314,29.1,0.0,2.7,55.0,22.1,999.3,0.7,39.6,0.005,0.3,0.044,0.021,43.0,16.0
14315,29.3,0.0,4.4,54.0,22.0,998.5,0.4,38.6,0.004,0.3,0.055,0.019,39.0,15.0
14316,30.7,0.0,4.7,50.0,22.0,997.7,0.8,46.4,0.004,0.3,0.067,0.019,38.0,15.0
14317,30.4,0.0,4.2,50.0,21.7,997.2,0.1,41.1,0.004,0.3,0.068,0.017,44.0,19.0
14318,31.2,0.0,5.3,48.0,21.7,996.0,0.4,44.9,0.004,0.3,0.069,0.015,43.0,17.0
14319,31.5,0.0,5.0,49.0,22.5,995.4,0.7,43.4,0.005,0.3,0.054,0.015,39.0,18.0
14320,30.2,0.0,3.5,60.0,25.6,994.7,0.4,42.5,0.006,0.3,0.04,0.016,44.0,21.0
14321,30.5,0.0,2.5,61.0,26.6,994.5,0.6,40.2,0.007,0.3,0.039,0.017,44.0,22.0
14322,29.7,0.0,3.2,63.0,26.1,994.3,0.2,34.5,0.005,0.2,0.038,0.01,44.0,19.0
14323,28.8,0.0,5.4,71.0,28.1,994.1,0.0,31.5,0.004,0.2,0.028,0.008,47.0,13.0
14324,28.3,0.0,4.8,71.0,27.2,993.9,0.0,29.9,0.004,0.2,0.028,0.005,35.0,12.0
14325,28.2,0.0,6.3,68.0,26.0,993.7,0.0,29.1,0.004,0.2,0.029,0.004,40.0,9.0
14326,28.0,0.0,6.7,71.0,26.8,993.8,0.0,28.6,0.005,0.2,0.025,0.006,36.0,12.0
14327,27.7,0.0,7.9,73.0,27.1,993.5,0.0,28.3,0.005,0.2,0.025,0.005,31.0,12.0
14328,27.5,0.0,7.4,70.0,25.6,993.0,0.0,27.9,0.006,0.2,0.024,0.005,33.0,14.0
14329,27.4,0.0,7.8,70.0,25.5,992.3,0.0,27.7,0.005,0.2,0.024,0.005,30.0,12.0
14330,25.8,0.5,7.1,79.0,26.1,992.3,0.0,24.6,0.005,0.2,0.024,0.005,32.0,11.0
14331,24.3,5.8,7.1,88.0,26.6,992.5,0.0,24.1,0.005,0.2,0.027,0.003,30.0,10.0
14332,23.0,9.3,5.1,98.0,27.4,993.5,0.0,23.6,0.003,0.2,0.034,0.003,32.0,12.0
14333,23.2,1.9,4.7,98.0,27.7,993.6,0.0,23.9,0.003,0.3,0.032,0.005,6.0,0.0
14334,22.6,9.5,4.5,98.0,26.8,994.0,0.0,23.2,0.003,0.3,0.026,0.015,5.0,2.0
14335,22.9,0.0,3.6,97.0,26.9,994.0,0.0,23.7,0.003,0.3,0.024,0.017,9.0,2.0
14336,23.4,0.0,3.7,98.0,28.1,994.9,0.0,24.7,0.004,0.3,0.023,0.02,10.0,2.0
14337,23.8,0.0,2.8,92.0,27.1,995.1,0.0,25.4,0.005,0.3,0.02,0.024,14.0,2.0
14338,23.9,0.0,3.8,93.0,27.4,995.9,0.0,25.2,0.004,0.3,0.022,0.017,17.0,2.0
14339,23.7,0.2,3.6,87.0,25.5,996.4,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0
14340,25.0,0.0,3.7,78.0,24.6,996.0,0.0,29.2,0.0,0.0,0.0,0.0,0.0,0.0
14341,26.0,0.0,2.6,79.0,26.4,996.2,0.7,32.8,0.003,0.4,0.025,0.008,9.0,2.0
14342,27.4,0.0,2.3,70.0,25.5,995.8,1.0,36.3,0.003,0.4,0.028,0.01,13.0,2.0
14343,27.8,0.0,3.3,63.0,23.5,995.8,1.0,35.4,0.003,0.5,0.03,0.013,13.0,2.0
14344,28.1,0.0,3.2,64.0,24.3,995.5,1.0,33.4,0.004,0.5,0.027,0.017,15.0,3.0
14345,28.3,0.0,2.0,68.0,26.1,996.1,1.0,31.5,0.003,0.5,0.026,0.018,17.0,5.0
14346,27.5,0.0,3.0,67.0,24.6,996.5,1.0,27.6,0.003,0.5,0.023,0.024,18.0,6.0
14347,26.7,0.0,1.8,73.0,25.5,996.3,0.8,25.5,0.003,0.6,0.013,0.036,17.0,5.0
14348,25.7,0.0,3.3,84.0,27.6,997.2,0.0,24.2,0.005,0.7,0.01,0.036,20.0,6.0
14349,25.1,0.0,2.8,88.0,27.9,997.9,0.0,23.7,0.005,0.7,0.015,0.026,28.0,11.0
14350,24.9,0.0,1.8,90.0,28.3,998.1,0.0,23.4,0.006,0.8,0.002,0.042,24.0,9.0
14351,24.8,0.0,2.4,88.0,27.4,997.7,0.0,23.3,0.005,0.7,0.012,0.027,28.0,11.0
14352,24.5,0.0,1.5,90.0,27.6,997.9,0.0,23.1,0.003,0.7,0.016,0.017,26.0,7.0
14353,24.4,0.0,2.2,92.0,28.1,997.7,0.0,22.9,0.003,0.7,0.016,0.015,22.0,8.0
14354,24.2,0.0,1.5,88.0,26.4,997.3,0.0,22.7,0.003,0.6,0.018,0.013,19.0,8.0
14355,24.1,0.0,1.7,92.0,27.6,997.2,0.0,22.8,0.0,0.6,0.014,0.016,21.0,9.0
14356,24.0,0.0,1.8,92.0,27.4,997.2,0.0,22.6,0.0,0.6,0.01,0.02,25.0,11.0
14357,23.8,0.0,2.4,94.0,27.6,997.6,0.0,22.3,0.0,0.6,0.01,0.021,22.0,8.0
14358,23.6,0.0,2.8,91.0,26.4,997.7,0.0,22.9,0.0,0.6,0.011,0.02,25.0,10.0
14359,23.7,0.0,2.4,91.0,26.6,998.1,0.0,23.7,0.0,0.6,0.008,0.026,25.0,9.0
14360,24.3,0.0,2.6,86.0,26.1,998.4,0.0,25.2,0.0,0.7,0.008,0.033,28.0,6.0
14361,25.8,0.0,1.1,75.0,24.9,998.4,0.2,28.5,0.0,0.7,0.017,0.035,31.0,9.0
14362,28.6,0.0,2.3,63.0,24.6,998.4,0.7,34.7,0.0,0.5,0.034,0.021,32.0,12.0
14363,30.5,0.0,2.1,59.0,25.6,997.8,1.0,38.4,0.0,0.5,0.041,0.018,23.0,11.0
14364,32.1,0.0,2.4,55.0,26.3,996.9,1.0,41.0,0.0,0.5,0.051,0.016,26.0,12.0
14365,33.3,0.0,2.4,50.0,25.5,996.2,1.0,42.5,0.0,0.5,0.067,0.012,29.0,10.0
14366,33.3,0.0,2.5,50.0,25.5,995.6,0.9,38.4,0.0,0.4,0.073,0.013,29.0,11.0
14367,34.1,0.0,3.2,52.0,27.7,994.9,1.0,41.2,0.0,0.4,0.071,0.013,30.0,13.0
14368,34.1,0.0,5.1,53.0,28.3,994.3,1.0,39.6,0.0,0.5,0.08,0.022,25.0,9.0
14369,34.0,0.0,4.5,55.0,29.1,994.5,1.0,36.7,0.0,0.5,0.069,0.023,34.0,11.0
14370,33.0,0.0,3.9,59.0,29.7,994.5,1.0,31.9,0.0,0.5,0.041,0.022,33.0,12.0
14371,31.8,0.0,4.4,61.0,28.6,994.5,0.8,29.3,0.0,0.5,0.026,0.023,27.0,10.0
14372,31.0,0.0,3.2,63.0,28.3,994.6,0.0,28.1,0.0,0.5,0.022,0.026,26.0,9.0
14373,31.0,0.0,2.5,62.0,27.7,995.5,0.0,27.7,0.0,0.6,0.009,0.037,23.0,7.0
14374,30.4,0.0,1.8,66.0,28.6,995.8,0.0,27.2,0.0,0.6,0.004,0.033,23.0,10.0
14375,30.4,0.0,3.4,59.0,25.5,996.0,0.0,26.6,0.0,0.4,0.008,0.014,26.0,9.0
14376,30.0,0.0,4.8,57.0,24.1,995.9,0.0,25.8,0.0,0.4,0.009,0.009,16.0,6.0
14377,29.8,0.0,4.5,57.0,23.8,995.6,0.0,25.5,0.0,0.4,0.011,0.004,15.0,4.0
14378,29.7,0.0,4.2,57.0,23.7,995.3,0.0,25.2,0.0,0.4,0.011,0.004,12.0,4.0
14379,29.4,0.0,3.2,57.0,23.2,995.2,0.0,25.1,0.0,0.4,0.011,0.005,13.0,3.0
14380,29.4,0.0,3.3,57.0,23.2,995.1,0.0,25.3,0.0,0.4,0.011,0.006,9.0,3.0
14381,29.2,0.0,3.8,59.0,23.8,994.6,0.0,25.1,0.0,0.4,0.006,0.012,10.0,3.0
14382,28.3,0.0,2.1,71.0,27.2,994.5,0.0,24.9,0.0,0.5,0.003,0.018,11.0,2.0
14383,28.1,0.0,4.9,62.0,23.5,994.6,0.0,26.6,0.0,0.5,0.002,0.021,15.0,4.0
14384,28.2,0.0,3.1,62.0,23.7,994.6,0.0,27.1,0.0,0.5,0.006,0.018,19.0,6.0
14385,29.2,0.0,4.2,59.0,23.8,994.7,0.3,32.7,0.0,0.4,0.008,0.016,20.0,5.0
14386,29.6,0.0,3.5,61.0,25.2,994.8,0.3,29.1,0.0,0.5,0.008,0.017,15.0,4.0
14387,27.6,0.3,5.2,72.0,26.4,994.5,0.0,27.3,0.0,0.5,0.012,0.017,16.0,4.0
14388,29.0,0.0,4.0,66.0,26.3,993.6,0.0,31.4,0.0,0.4,0.016,0.012,18.0,5.0
14389,29.6,0.0,5.0,59.0,24.4,993.0,0.0,32.1,0.0,0.4,0.018,0.011,16.0,5.0
14390,30.3,0.0,5.6,60.0,25.8,992.1,0.0,35.1,0.0,0.4,0.019,0.01,14.0,5.0
14391,30.5,0.0,3.8,63.0,27.4,991.4,0.0,34.9,0.0,0.4,0.017,0.014,14.0,3.0
14392,29.6,0.0,4.4,69.0,28.6,990.5,0.0,31.6,0.0,0.5,0.012,0.019,14.0,2.0
